ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
918284,2025/9/19,宇都宮営業部,一般,カラー複合機,Rサービス業（他に分類されないもの）,1070.934025,8.2937,1337.839,397.092,92.989,80.02,54.06,29.896,,12.893,,18.897,,5,既存先,一般リース,1,当社受注,,2,銀行,1.48,60,2.56%
933575,2025/9/19,,一般,パソコンおよびソフト,D建設業,33.814,,179.337,33.418,-0.907,0.555,0.272,1.188,4.087,3.224,1.674,0.302,25.309,9,新規先,一般リース,1,当社受注,,2,銀行,1.8,60,2.53%
913608,2025/9/19,,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.86,60,2.26%
930433,2025/9/8,,一般,レーザー・データ処理ソフトウェア,D建設業,50.192,2.9784,383.118,70.909,-17.952,32.612,25.034,10.221,,137.053,-17.228,5.988,11.233,無格付,既存先,一般リース,1,当社受注,,2,銀行,3.52885,60,3.55%
931807,2025/9/30,宇都宮営業部,一般,CARADA電子薬歴（ハード）,Rサービス業（他に分類されないもの）,262,4.62765,1146.683,486.013,26.729,31.237,7.445,16.323,,2.608,,42.271,,3,既存先,一般リース,1,当社受注,,2,銀行,0.138,60,3.28%
928285,2025/9/3,宇都宮営業部,自動車,N-VAN,Rサービス（他に分類されないもの）,0.684,1.782,25.097,20.989,2.303,2.695,2.001,0.2,0,0,0,0.799,,無格付,既存先,自動車リース,1,当社受注,,2,銀行,1.50112,48,4.50%
915633,2025/9/10,,一般,診療予約システム,p 医療・福祉,18.116,0.6981,114.76,97.506,13.265,12.938,10.88,5.169,,3.619,5.326,4.344,,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.516,60,3.62%
933682,2025/10/7,宇都宮営業部,自動車,クライスラージープ グラディエーター3.6 ルビコン4WD,Rサービス業（他に分類されないもの）,32.011,,446.148,288.543,13.595,10.44,7.875,4.453,,7.167,0.243,4.853,0,5,既存先,自動車リース,1,当社受注,,2,銀行,8.022656,60,2.62%
918541,2025/8/27,宇都宮営業部,一般,フォークリスト,E 製造業,192.272,2.3256,4141.713,176.626,28.017,34.333,27.142,4.146,85.318,154,87.942,15.708,1.916,2,既存先,一般リース,,失注,賞通方法変更（加員・自己貴金）,2,銀行,1.13,60,3.32%
932956,2025/5/30,宇都宮営業部,一般,ファイバーレーザー切断加工機,E製造業,30,,92.645,28.944,1.963,13.211,12.832,1.151,1.898,5.728,,1.199,0.214,無格付,新規先,一般リース,,失注,別方法変更（員・自己完全）,2,銀行,51,120,3.50%
922790,2025/6/2,宇都宮営業部,割賦,インフラ点検用ドローン,D 建設業,62.464,0.5735,517.839,431.812,1.389,8.465,8.374,3.761,0,16.37,,23.19,0,要注意先,既存先,割賦,,失注,無方法変更（緑費・自己食会）,2,銀行,9.078,60,3.81%
977094,2025/9/19,宇都宮営業部,一般,シュレッダー,Rサービス業（他に分類されないもの）,596.429,27.176,12154.332,9179.403,956.444,1618.673,857.119,1071.09,0,242.021,-10225.929,397.482,,要注意先,既存先,一般リース,2,失注,調場方法変更員・自日貫堂）,,銀行,0.2587,60,4.00%
975692,2025/5/7,宇都宮営業部,一般,ヤンニョム用充填機,E 製造業,36.628,0,2588.576,369.376,-39.925,-39.248,-33.627,14.851,47.766,122.87,114.841,16.816,38.729,要注意先,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,2.348,120,3.26%
906855,2025/9/1,宇都宮営業部,一般,コマツミニショベル,D建設業,31.923,0,446.409,109.654,43.275,45.877,32.53,1.627,3.965,9.973,,1.332,23.13,3,既存先,一般リース,1,当社受注,,2,銀行,7.9,60,2.52%
921195,2025/8/1,宇都宮営業部,自動車,GOLF VARIANT TDI ACTIVE ADVANC,M 宿泊業・飲食サービス業,24.158,,186.298,97.589,5.598,5.451,4.429,3.521,,0,,1.474,,無格付,既存先,自動車リース,1,当社受注,,2,銀行,4.309261,60,3.03%
933576,2025/9/18,宇都宮営業部,一般,草刈り機,E 製造業,3.001,,35.605,7.462,-6.442,-4.159,-4.084,,,8.605,0,0.045,2.262,無格付,新規先,一般リース,1,当社受注,,2,銀行,0.5663,60,2.68%
913608,2025/8/20,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分願されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,新規先,一般リース,1,当社受注,,1,ユーザー,0.39,60,2.21%
913608,2025/8/20,宇都宮営業部,一般,防犯カメラシステム,Rサービス素（他に分縮されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,0.2495,60,2.20%
913608,2025/8/20,宇都宮営業部,一般,防犯カメラシステム,Rサービス業＆（他に分願されないもの）,379.979,0,11972.858,3014.881,805.012,0.266,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.77296,60,2.22%
913608,2025/8/20,宇都宮営業部,一般,防犯カメラシステム,Rサービス（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.75,60,2.22%
962229,2025/9/25,宇都宮営業部,一般,パソコン一式,D建設業,270,3.48096,7834.462,991.516,131.508,88.702,0.909,5.167,1.307,,-10.688,33.498,26.645,4,既存先,一般リース,1,当社受注,,,銀行,2.25671,60,2.69%
908971,2025/6/16,宇都宮営業部,一般,FAX（ライン下り）,Rサービス業（先に分類されないもの）,67.638,,568.869,552.868,15.313,29.321,21.567,50.636,,126.047,,34.696,0,無格付,既存先,一般リース,1,当社受注,,,銀行,0.622,60,2.06%
912038,2025/6/26,宇都宮営業部,一般,品質管理、販売管理システム一式,E 製造業,62.713,15.096,803.528,177.965,42.743,51.635,36.384,11.115,4.079,28.417,0.479,0.817,2.329,無格付,既存先,一般リース,1,当社受注,,2,銀行,2.75,60,3.53%
905966,2025/7/1,,自動車,ノート（那須支社）,Rサービス業（他に分類されないもの）,20.002,8.5417,726.982,726.982,3.103,56.457,43.163,35.92,0,14.755,,12.667,,無格付,既存先,自動車リース,1,当社受注,,2,銀行,2.155765,60,4.69%
918037,2025/4/1,宇都宮営業部,自動車,10tタイヤローラ,D建設業,598.89,176.39693,4885.693,1408.494,134.084,138.399,104.919,55.236,1106.301,2841.179,16.609,62.846,395.085,無格付,既存先,自動車リース,1,当社受注,,2,銀行,10.1,60,2.02%
906855,2025/9/11,宇都宮営業部,自動車,アルファード EXECUTIVE LOUNGE,D建設業,31.923,,446.409,109.654,43.275,45.877,32.53,1.627,3.965,9.973,0,1.332,23.13,3,既存先,自動車リース,1,当社受注,,2,銀行,8.214864,60,2.51%
962914,2025/9/25,宇都宮営業部,一般,パソコン一式,D 建設業,4686,55.15124,24447.352,3733.568,363.085,1335.672,1172.801,92.075,107.906,9.518,2770.81,56.468,45.238,無格付,既存先,一般リース,1,当社受注,,,銀行,3.89614,48,2.63%
913608,2025/8/20,,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,0.622,60,2.22%
913608,2025/8/20,,一般,防犯カメラシステム,Rサービス（他に分類されないもの）,379.979,0,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,0.275,60,2.21%
931807,2025/9/9,宇都宮営業部,一般,監査レンジR,Rサービス業（他に分類されないもの）,262,4.62765,114.668,486.013,26.729,31.237,7.445,16.323,0,2.608,0,42.271,,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.6,60,2.06%
962914,2025/9/25,宇都宮営業部,一般,パソコン一式,D建設業,4686,55.15124,2444.735,3733.568,363.085,1335.672,1172.801,92.075,107.906,9.518,2770.81,56.468,45.238,無格付,既存先,一般リース,1,当社受注,,,銀行,1.44322,48,2.64%
915102,2025/6/23,,割賦,KOMATSU ホイールローダー,Rサービス業（他に分鎖されないもの）,192.679,20.8232,551.5,111.033,24.917,23.703,17.216,0,13.758,33.662,,24.131,7.344,無格付,既存先,割賦,,当社受注,,2,銀行,5,60,4.50%
908971,2025/6/17,宇都宮営業部,一般,FAX（エーデルワイススキーリゾート）,Rサービス業（他に分録されないもの）,67.638,,568.869,552.868,15.313,29.321,21.567,50.636,,126.047,0,34.696,,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,0.713,60,2.07%
