ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
966412,2025/10/1,宇都宮営業部,自動車,"レクサス NX HEVNX350H""F SPORT""",1卸売業・小売業,150.073,0,1024.616,193.652,-28.816,6.374,6.817,10.835,20.723,44.624,0,12.116,1.558,要注意先,既存先,自動車リース,2,失注,他社熱合（レート）,2,銀行,6.143745,60,3.52%
925649,2025/6/2,宇都宮営業部,一般,横型マシニングセンタ a 71nx,E 製造業,136.634,358.5202,6746.311,493.455,-15.593,26.359,20.862,9.781,220.502,368.408,0,12,242.779,2,既存先,一般リース,2,失注,設画検資発合は（緑・総菜）,2,銀行,47,84,2.51%
908945,2024/11/12,宇都宮営業部,自動車,GIGA25カーゴ 冷凍ウイング,H 運輸業・郵便業,30,34.8987,1081.692,166.918,31.224,21.906,19.774,30.789,47.728,0.266,208.647,1.082,13.079,要注意先,既存先,自動車リース,,失注,実車方法金更（開実・自己金）,2,銀行,24.5,60,3.20%
960900,2026/1/6,宇都宮営業部,一般,スチームコンベクションオーブン,Rサービス業（他に分類されないもの）,296.278,4.0014,1126.337,470.429,48.635,57.914,31.696,27.041,49.77,51.905,-323.237,0.371,27.586,無格付,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,1.461,60,3.06%
908945,2025/12/12,宇都宮営業部,自動車,GIGA25カーゴ 冷凍ウイング,H 運輸業・郵便業,30,34.8987,1081.692,166.918,31.224,21.906,19.774,30.789,47.728,0.266,208.647,1.082,13.079,要注意先,既存先,自動車リース,1,当社受注,,2,銀行,6.572545,60,4.08%
914658,2025/11/7,宇都宮営業部,一般,全自動錠剤分包機,Rサービス業（他に分額されないもの）,28.316,6.8012,215.231,67.527,2.395,1.736,-5.245,1.137,,,0,6.375,,無格付,既存先,一般リース,2,失注,他社競合（レート）,,ユーザー,7.08,60,2.81%
917599,2025/7/3,宇都宮営業部,自動車,レクサス RX RX500HF SP,1卸売業・小売業,40,8.2587,130.713,79.525,24.103,22.351,16.395,3.367,0,0,7.995,2.948,,無格付,既存先,自動車リース,2,失注,設状資見合せ（結・超刷）,2,銀行,10.26851,60,
927582,2026/1/13,宇都宮営業部,一般,複合機,E製造業,480.42,16.174,16729.412,3577.264,635.4,718.291,480.317,25.553,426.625,907.663,,245.781,,無格付,既存先,一般リース,,,他社期合（レート）,2,銀行,0.91205,60,2.29%
965479,2025/9/10,宇都宮営業部,自動車,いす”4tドライトラック,H 運輸業・郵便業,263.019,37.93316,3254.014,540.222,173.618,203.162,152.922,9.176,137.067,89.021,132.928,0.999,73.927,4,既存先,自動車リース,1,当社受注,,1,ユーザー,10531.045,60,2.02%
955629,2025/12/10,宇都宮営業部,自動車,フリード車いす仕様車,Rサービス業（他に分類されないもの）,15.324,,322.693,139.134,6.835,8.341,6.444,3.473,,0,0,5.991,,4,既存先,自動車リース,1,当社受注,,2,銀行,0.02,13,
955629,2025/12/10,宇都宮営業部,自動車,フリード車いす仕様車,Rサービス業（他に分類されないもの）,15.324,,322.693,139.134,6.835,8.341,6.444,3.473,,,0,5.991,,4,既存先,自動車リース,1,当社受注,,2,銀行,0.01,22,
955629,2025/12/10,宇都宮営業部,自動車,フリード車いす仕様車,Rサービス業（他に分類されないもの）,15.324,,322.693,139.134,6.835,8.341,6.444,3.473,,,,5.991,0,4,既存先,自動車リース,1,当社受注,,2,銀行,0.02,27,
925349,2025/12/5,,自動車,ダイハツ ムーヴ キャンバス ストライプス G,Rサービス業（他に分類されないもの,18.026,0,257.86,96.627,17.374,13.425,10.595,8.329,0,5.037,,8.052,,5,既存先,自動車リース,1,当社受注,,1,ユーザー,2.072845,60,3.72%
921100,2025/10/23,,一般,フォークリフトアロン化成,Rサービス策（他に分類されないもの）,20,2.7484,1320.806,226.953,36.626,53.4,87.754,21.368,54.916,8.851,94.985,5.862,114.791,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,2,60,2.68%
921100,2025/9/19,宇都宮営業部,一般,フォークリフトアロン化成,Rサービス業（他に分類されないもの）,20,2.7484,1320.806,226.953,36.626,53.4,87.754,21.368,54.916,8.851,94.985,5.862,114.791,無格付,既存先,一般リース,1,当社受注,,,ユーザー,2.55,60,2.65%
965479,2025/9/10,宇都宮営業部,自動車,UDトラックス 10tチルドトラック,H 運輸業・郵便業,263.019,37.93316,3254.014,540.222,173.618,203.162,152.922,9.176,137.067,89.021,132.928,0.999,73.927,無格付,既存先,自動車リース,1,当社受注,,2,銀行,19,84,2.38%
955629,2026/1/22,,一般,タカゾノ 45分包機Crestage-Lite 3,Rサービス業（他に分類されないもの）,15.324,,322.693,139.134,6.835,8.341,6.444,3.473,,,,5.991,0,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,1.1,60,2.75%
921100,2025/12/3,,自動車,フォークリフト アロン化成,Rサービス業（他に分類されないもの）,20,2.7484,1320.806,226.953,36.626,53.4,87.754,21.368,54.916,8.851,94.985,5.862,114.791,無格付,既存先,自動車リース,1,当社受注,,1,ユーザー,17.239182,73,2.50%
910623,2026/1/16,,自動車,海上コンテナトラクタ,H 運輸業・郵便業,2883.395,266.9395,6075.224,744.341,156.83,168.444,182.303,21.199,149.269,67.594,,4.084,765.095,無格付,既存先,自動車リース,1,当社受注,,2,銀行,10.88,60,2.52%
955629,2025/12/10,宇都宮営業部,自動車,タカゾノ 45分包機Cres tage-Lit e 3,Rサービス（他に分類されないもの）,15.324,,322.693,139.134,6.835,8.341,6.444,3.473,,0,,5.991,,無格付,既存先,自動車リース,1,当社受注,,2,銀行,0.01,37,
934165,2025/12/25,宇都宮営業部,割賦,TOSEI 洗乾機・乾燥機 11台,Rサービス業（他に分類されないもの）,0.131,,8.158,8.005,3.516,3.595,2.733,0.831,0,0.391,,0.08,,無格付,新規先,割賦,1,当社受注,,2,銀行,15.1,84,4.02%
922537,2025/12/18,宇都宮営業部,割賦,G-SCAN Z2 Flagship・エーミングPr oパッケ,Rサービス業（他に分類されないもの）,8.195,3.1638,101.724,47.972,1.729,3.069,3.109,2.366,0,3.134,2.649,3.96,,無格付,既存先,割賦,1,当社受注,,2,銀行,1.48,60,4.51%
902330,2025/10/27,宇都宮営業部,自動車,いす” GIGA20 （標準） ②,D 建設業,136.662,47.77972,1302.672,304.06,-58.085,5.33,5.546,28.071,82.018,368.849,,3.374,128.719,5,既存先,自動車リース,1,当社受注,,2,銀行,16.27267,60,2.01%
929796,2025/9/24,宇都宮営業部,自動車,小松フォークリフト,1卸売業・小売業,15.544,0.892,1032.297,197.983,-31.304,-27.519,-27.896,3.279,0,3.436,0.04,12.333,0,無格付,既存先,自動車リース,1,当社受注,,2,銀行,2.1,60,2.79%
910623,2025/1/16,宇都宮営業部,自動車,海上コンテナトラクタ,H 運輸業・郵便業,2883.395,266.9395,6075.224,744.341,156.83,168.444,182.303,21.199,149.269,67.594,,4.084,765.095,無格付,既存先,自動車リース,1,当社受注,,2,銀行,10.88,60,2.52%
970065,2025/11/11,宇都宮営業部,一般,ロボット FANUC LR-Mate 200iD,E 製造業,162.927,0.5049,789.44,118.273,-18.119,8.118,7.045,52.981,55.893,376.005,145.295,2.15,17.816,9,既存先,一般リース,1,当社受注,,2,銀行,8.8,60,3.00%
909954,2025/12/19,宇都宮営業部,自動車,ダイハツ ハイゼットカーゴ,1卸売業・小売業,93.156,11.4288,501.772,56.857,-1.591,-2.708,1.949,18.773,0,32.279,,2.64,0,9,既存先,自動車リース,1,当社受注,,2,銀行,1.252291,60,4.14%
910623,2026/1/16,宇都宮営業部,自動車,海上コンテナトラクタ,H 運輸業・郵便業,2883.395,266.9395,6075.224,744.341,156.83,168.444,182.303,21.199,149.269,67.594,0,4.084,765.095,5,既存先,自動車リース,1,当社受注,,2,銀行,10.88,60,2.52%
921100,2025/9/19,宇都宮営業部,一般,フォークリフトバイリーン,Rサービス案（他に分類されないもの）,20,2.7484,1320.806,226.953,36.626,53.4,87.754,21.368,54.916,8.851,94.985,5.862,114.791,無格付,既存先,一般リース,,当社受注,,1,ユーザー,2.4,60,2.68%
955629,2026/1/14,宇都宮営業部,自動車,メルセデスベンツ A200d セダン（令和4年式）,Rサービス（他に分類されないもの）,15.324,,322.693,139.134,6.835,8.341,6.444,3.473,0,0,0,5.991,0,無格付,既存先,自動車リース,1,当社受注,,2,銀行,2.776708,41,3.27%
