ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
903994,2025/9/18,,自動車,ヴェルファイア,E 製造業,148.414,0.8208,832.358,78.349,13.594,0.719,0.719,3.475,26.144,71.6,,8.166,12.982,要注意先,既存先,自動車リース,2,失注,,,銀行,10.705106,60,4.00%0%
950173,2025/11/4,,一般,コイン精米機CAC-50UH-K25,E 製造業,424.674892,25.42538,1502.701,456.425,22.932,22.51,19.196,5.04,44.896,48.641,,12.087,86.358,6,既存先,一般リース,2,失注,他社合（レート）,,銀行,24.432,12,2.5470%
923743,2025/10/17,,一般,新型地盤改良機,D建設業,524.325,0,934.016,185.376,35.022,64.119,76.839,15.427,66.885,121.884,0.388,2.87,7.445,4,新規先,一般リース,2,失注,,,ユーザー,33.1,,2.80%0%
929579,2025/10/14,,一般,防犯カメラ,H 運輸業・郵便業,70.157,0.5876,1380.438,333.621,68.352,81.345,66.769,52.223,130.675,234.11,14.187,7.23,40.651,無格付,既存先,一般リース,2,失注,,1,ユーザー,0.75,60,3.70%
921051,2025/10/15,,割賦,惣菜用冷蔵ショーケース,M 宿泊業・飲食サービス業,52.344,2.8622,337.687,211.758,1.14,0.443,-1.507,3.945,,6.374,0,28.043,,要注意先,既存先,割賦,2,失注,,2,銀行,2.31,60,4.57%
918284,2025/4/21,,自動車,ヤリス （アバンギャルドブロンズ）,Rサービス等（他に分類されないもの）,1070.934025,8.2937,1337.839,397.092,92.989,80.02,54.06,29.896,,12.893,0,18.897,0,5,既存先,自動車リース,1,当社受注,,2,銀行,1.409527,60,3.03%
913608,2025/10/21,,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,,ユーザー,0.504,60,2.27%
950552,2025/10/1,,一般,ジェットウォッシャー,p 医療・福祉,27.152,3.5826,132.68,124.644,7.732,8.829,8.747,11.002,,11.869,13.162,6.132,0,無格付,既存先,一般リース,1,当社受注,,,銀行,2.5,60,3.70%0%
905974,2025/9/22,,割賦,FOROアーム,E 製造業,722.022,64.69285,3388.788,550.641,178.971,146.13,111.839,9.513,213.039,825.282,71.973,4.659,20.335,無格付,既存先,割賦,1,当社受注,,,銀行,14.9,84,230%0%
906929,2025/8/7,,自動車,ピクシス バンクルーズ,D 建設業,12.5244,4.5957,199.054,46.21,-10.066,4.118,4.037,,0,10.676,0,1.778,12.635,無格付,既存先,自動車リース,1,当社受注,,,銀行,1.603245,60,3.11%0%
020905,2025/10/,,一般,セブンイレブン宇都宮平松バイパス店 監視カメラ,1卸売業・小売業,16.66,2.7091,709.504,99.827,-0.109,0.156,0.075,,0,4.914,-3.159,1.325,0,無格付,既存先,一般リース,,当社受注,,,銀行,1.65,,4.00%0%
912608,2025/10/2,,一般,防犯カメラシステム,Rサービス案（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,,ユーザー,0.13014,60,3.42%
921583,2025/7/1,,一般,分析装置,Rサービス案（他に分類されないもの）,3,18.25,545.094,530.049,-82.919,-82.044,-83.763,30.692,0,45.095,0,23.942,0,無格付,既存先,一般リース,1,当社受注,,,銀行,15.995,60,2.50%
915540,2025/11/1（,,自動車,N-WGN L,Rサービス業（他に分類されないもの）,373.372,8.0253,737.588,620.592,14.95,6.472,10.339,17.46,0,0.366,0,8.452,0,4,既存先,自動車リース,1,当社受注,,,銀行,1.5817,60,3.80%
950552,2025/10/,,一般,クレストベガ 前折れ型,p 医療・福祉,27.152,3.5826,132.68,124.644,7.732,8.829,8.747,11.002,,11.869,13.162,6.132,0,無格付,既存先,一般リース,1,当社受注,,,銀行,2.5,84,3.46%
962914,2025/11/2.,,一般,カラープリンター,D建設業,4686,55.15124,2444.735,3733.568,363.085,133.567,1172.801,92.075,107.906,9.518,-277.081,56.468,45.238,4,既存先,一般リース,1,当社受注,,1,ユーザー,0.25168,48,3.16%
917132,2025/10/,,自動車,VOLVO,H 運輸業・郵便業,96.063,28.0242,615.509,30.704,42.395,43.3,30.469,54.06,,92.073,48.599,9.984,0,無格付,既存先,自動車リース,1,当社受注,,,銀行,22,60,3.00%
018792,2025/4/7,,自動車,ヤリス（スーパーホワイト2）,Rサービス業（他に分類されないもの）,1070.93402,8.2937,133.783,397.092,92.989,80.02,54.06,29.896,0,12.893,,18.897,0,5,既存先,自動車リース,1,当社受注,,,銀行,1.40952,60,3.03%
075242,2025/7/1,,自動車,スズキエブリイワゴン,1卸売業・小売業,0.165,0,33.143,14.223,-2.687,-1.496,-1.102,1.42,0,1.926,,1.66,0,無格付,新規先,自動車リース,,当社受注,,2,銀行,1.8887,60,3.53%
96094,2025/10/2,,一般,POS本体,1卸売業・小売業,10,0,281.551,443.328,119.944,125.591,86.558,26.123,,48.904,,5.375,,無格付,既存先,一般リース,,当社受注,,2,銀行,1.254,60,3.23%
913609,2025/10/2,,一般,防犯カメラシステム,Rサービス（他に分類されないも）,379.979,0,1197.285,301.488,80.501,997.701,657.991,98.294,631.006,16.987,129.72,121.698,22.316,無格付,既存先,一般リース,,当社受注,,1,ユーザー,0.245,60,2.26%
913608,2025/10/2,,一般,防犯カメラシステム,Rサービス業（他に分類されないもの,379.979,0,1197.285,301.488,80.501,99.77,657.991,98.294,631.006,16.987,129.72,121.698,22.316,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.3386,60,2.37%
93097（,2025/4/,,一般,ノートパソコン他,E 製造業,61.643,5.8681,154.673,10.902,-16.564,-12.649,-12.614,5.483,54.18,85.916,23.352,3.216,46.826,5,既存先,一般リース,2,失注,,1,ユーザー,7.21994,60,3.00%
02200L,2025/10/2,,自動車,エブリワゴン,D建設業,99.238,4.5257,219.091,44.726,0.104,0.381,0.171,3.041,0.644,6.387,,3.883,0,5,既存先,自動車リース,2,失注,調画方法変更（販売・自己異食）,2,銀行,1.858441,60,
01261,2025/10/2,,一般,防犯カメラシステム,Rサービス業（他に分類されないも）,379.979,0,1197.285,301.488,80.501,99.77,657.991,98.294,63.1,16.987,129.72,121.692,22.316,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.3791,60,2.27%
016475,2025/8/,,自動車,レクサス LBX,D 建設業,16.274,4.9096,29.127,38.129,0.694,2.007,1.598,2.764,1.261,2.021,,6.417,18.949,要注意先,既存先,一般リース,1,当社受注,,,ユーザー,4.54631,60,4.22%
