ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
905966,2025/7/7,宇都宮営業部,自動車,インプレッサ,Rサービス業（他に分類されないもの）,20.002,8.5417,726.982,726.982,3.103,56.457,43.163,35.92,,14.755,,12.667,,無格付,既存先,自動車リース,1,当社受注,,2,銀行,3.08884,60,4.66%
913608,2025/8/5,宇都宮営業部,一般,防犯カメラシステム,Rサービス薬（他に分されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.382,60,2.16%
920947,2025/7/28,宇都宮営業部,一般,SOL IDWORKSライセンス,E 製造業,180.57,9.5112,453.495,105.899,24.72,32.398,32.106,11.434,65.657,166.156,47.34,2.839,,要注意先,既存先,一般リース,1,当社受注,,2,銀行,7.599264,60,3.92%
927260,2025/8/4,宇都宮営業部,自動車,スズキノアルトラパン,Rサービス業（他に分類されないもの）,16.816,7.812,261.818,27.652,-0.365,-0.745,0.036,0.27,9.537,17.873,,1.46,4.321,無格付,既存先,自動車リース,1,当社受注,,2,銀行,1.653127,60,3.26%
912038,2025/2/28,宇都宮営業部,一般,操作盤アップグレードパッケージ,E 製造業,62.713,15.096,803.528,177.965,42.743,51.635,36.384,11.115,4.079,28.417,0.479,0.817,2.329,無格付,既存先,一般リース,1,当社受注,,2,銀行,12,60,2.99%
906403,2025/4/8,宇都宮営業部,自動車,クラウンエステート,D建設業,425.21,12.2742,1218.159,345.853,59.213,70.81,5.669,33.225,,77.016,0,17.579,,5,既存先,自動車リース,1,当社受注,,2,銀行,7.7229,60,2.87%
901332,2025/8/20,,一般,カラープリンター,D 建設業,797,3.25477,6773.416,916.748,377.92,334.002,232.708,3.163,28.085,,-76.184,29.65,25.54,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.25168,48,2.77%
913608,2025/7/18,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,0,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.2843,60,2.17%
929371,2025/6/23,宇都宮営業部,一般,PC,Rサービス薬（他に分類されないもの）,130.346,4.42652,4942.769,4826.312,573.955,596.559,416.974,30.058,,0.078,1.689,20.855,0,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.255,48,3.29%
913608,2025/6/20,宇都宮営業部,一般,防犯カメラシステム,Rサービス（他に分類されないもの）,379.979,0,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,2,既存先,一般リース,1,当社受注,,,ユーザー,0.513,60,1.55%
977094,2025/7/4,宇都宮営業部,一般,害家の筆,Rサービス業（他に分類されないもの）,596.429,27.176,12154.332,9179.403,956.444,1618.673,857.119,1071.09,,242.021,-10225.929,397.482,,要注意先,既存先,一般リース,1,当社受注,,2,銀行,0.3595,60,4.13%
925443,2025/7/7,宇都宮営業部,一般,トラックスケール,E製造業,118.8807,3.422,346.905,187.013,12.195,11.795,11.724,13.001,,22.576,0.08,7.04,0,要注意先,新規先,一般リース,1,当社受注,,,銀行,3.16,60,3.21%
913608,2025/6/20,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379.979,,11972.858,3014.881,805.012,997.707,657.997,98.294,631.006,169.873,1297.205,121.698,223.165,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,0.18,60,2.73%
924372,2025/5/1,宇都宮営業部,一般,電話設備一式,E 製造業,5.722,1.8692,97.527,24.705,1.441,1.322,2.08,3.115,1.564,8.807,0.475,0.175,0.138,無格付,既存先,一般リース,1,当社受注,,2,銀行,1.4,72,4.51%
921413,2025/6/3,宇都宮営業部,一般,膜厚計,E 製造業,2.86,2.3345,82.526,0.312,-14.737,-15.743,-16.937,0.187,4.12,4.597,,0.411,1.038,無格付,既存先,一般リース,2,失注,現方法変更（脱費・自己貴金）,2,銀行,7.18,60,3.53%
910097,2025/2/21,宇都宮営業部,自動車,Aud i Q8,Rサービス（他に分されないもの）,309.369,26.23495,913.956,891.898,71.905,61.216,31.228,11.836,0,1.645,0.431,50.731,,無格付,既存先,自動車リース,2,失注,荒方法更（費・自己資金）,2,銀行,13.9,60,3.51%
919746,2025/6/20,宇都宮営業部,割賦,LED,p 医療・福祉,0,9.3503,2573.891,2417.115,-119.787,-68.37,-68.37,129.512,0,2.723,,13.131,,無格付,既存先,割賦,2,失注,他社競合（その他）,2,銀行,28.6,84,3.34%
