ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
989398,2026/2/6,宇都宮営業部,一般,（中古） 立型マシニングセンター,E 製造業,249.167,23.0421,926.507,226.447,-89.478,-41.329,-36.398,0.883,27.574,65.061,28.238,17.386,32.071,要注意先,既存先,一般リース,2,失注,,2,銀行,20.59,60,3.21%
932247,2025/1/10,宇都宮営業部,一般,AIDA オートハンドシリーズ,E 製造業,260.101,,2815.977,191.789,56.626,56.8,53.167,2.139,41.301,86.772,4.492,8.339,19.44,無格付,新規先,一般リース,2,失注,,2,銀行,49,108,2.19%
935886,2026/1/14,宇都宮営業部,一般,販売管理システム 3月検収,1卸売業・小売業,30,,4422.351,839.043,309.599,316.679,212.456,16.7,,20.533,0.167,11.074,,9,既存先,一般リース,2,失注,他社競合（レート）,,銀行,44.206,69,2.42%
096696,2025/4/29,宇都宮営業部,一般,構内運搬車,E 製造業,186.717,,4829.318,282.871,103.424,117.705,117.29,1.545,96.089,383.652,2.559,19.151,109.231,9,既存先,一般リース,2,失注,,1,ユーザー,2.95,60,3.02%
918916,2025/9/5,宇都宮営業部,自動車,キャラバン 車椅子,p 医療・福祉,33.32,0,2224.041,2039.5,-5.972,29.747,29.242,77.181,0,271.592,-2275.187,51.056,,無格付,既存先,自動車リース,1,当社受注,,1,ユーザー,4.283645,60,3.73%
913826,2026/1/29,宇都宮営業部,一般,ソフトウェア富士通,p 医療・福祉,28.103,,182.693,165.965,14.267,14.345,10.489,5.297,,,0.225,3.636,,無格付,新規先,一般リース,2,失注,他社期合（その他）,2,銀行,1.98705,72,3.01%
913826,2026/1/29,宇都宮営業部,一般,ソフトウェア富士通,p 医療・福祉,28.103,,182.693,165.965,14.267,14.345,10.489,5.297,,,0.225,3.636,,無格付,新規先,一般リース,2,失注,他社験合（その他）,2,銀行,1.54515,72,2.97%
921425,2026/3/17,宇都宮営業部,一般,煮炊き撹拌機,Rサービス業（他に分類されないもの）,30.95,2.3878,298.379,173.015,62.976,42.968,42.968,5.168,,4.301,0,6.129,,無格付,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,3,60,3.06%
913758,2025/11/20,宇都宮営業部,割賦,諸岡 MST110CR,D 建設業,22.057,,1063.488,441.234,4.613,7.84,5.695,185.323,,352.559,,40.751,,無格付,新規先,割賦,2,失注,他社競合（その他）,,銀行,28.5,60,2.51%
919104,2026/2/20,宇都宮営業部,自動車,いすがGIGAセミトラクタ,Rサービス業（他に分類されないもの）,1.912,,596.735,435.215,-1.704,0.213,1.28,9.349,,104.559,0,26.063,,要注意先,既存先,自動車リース,2,失注,他社競合（その他）,,銀行,17.2,60,3.80%
934535,2026/3/9,宇都宮営業部,自動車,トヨタ ヴォクシー S-G,E 製造業,65.188,0,240.608,31.37,3.579,4.514,6.85,2.057,0.725,3.43,0,1.347,,無格付,新規先,自動車リース,,失注,貴方法変更「質・有己責金）,,銀行,3.754655,60,3.53%
927951,2026/3/3,宇都宮営業部,割賦,日立建機 油圧ショベル,E製造業,44.495,0.9161,232.289,77.237,12.234,11.653,11.572,1.564,0.566,3.964,1.178,3.199,0.43,無格付,既存先,割賦,,失注,設費険資見合は（時過越用）,,銀行,11.8,84,4.31%
936074,2026/3/2,宇都宮営業部,一般,ネットワークストレージ,D建設業,0,3.744,1358.319,281.267,171.175,171.936,6.868,2.584,5.352,1.722,0,10.69,6.596,2,既存先,一般リース,1,当社受注,,2,銀行,0.6923,60,2.98%
906941,2026/1/30,宇都宮営業部,自動車,三菱ファイター（2024年式）②,D建設業,565.558584,1.2696,3336.853,1494.932,333.786,262.608,219.941,256.251,235.217,25.95,63.586,82.575,89.065,6,既存先,自動車リース,1,当社受注,,1,ユーザー,13.2,60,3.00%
927405,2026/1/22,宇都宮営業部,一般,マキノジェイ（株）横型マシニングセンタ a 61nx 仕様追加,E 製造業,1604.042,157.8738,9132.275,735.702,151.606,135.378,145.097,13.548,690.706,2105.58,3.247,26.846,67.892,2,既存先,一般リース,1,当社受注,,1,ユーザー,0.98,84,2.65%
910623,2026/1/16,宇都宮営業部,自動車,海上コンテナトラクタ,H 運輸業・郵便業,2883.395,266.9395,6075.224,744.341,156.83,168.444,182.303,21.199,149.269,67.594,,4.084,765.095,5,既存先,自動車リース,1,当社受注,,,銀行,10.88,60,2.51%
917765,2026/1/29,宇都宮営業部,自動車,セレナ e-power LUX,1卸売業・小売業,5,3.76,175.897,175.897,12.575,10.428,8.758,0.987,0,0.611,0,34.164,,無格付,既存先,自動車リース,1,当社受注,,2,銀行,5.158491,60,3.88%
906941,2026/1/30,宇都宮営業部,自動車,三菱ファイター（2024年式） ②,D建設業,565.558584,1.2696,3336.853,1494.932,333.786,262.608,219.941,256.251,235.217,25.95,63.586,82.575,89.065,9,既存先,自動車リース,1,当社受注,,1,ユーザー,11.6,60,3.00%
910623,2026/1/16,宇都宮営業部,自動車,海上コンテナトラクタ,H 運物業・郵便業,2883.395,266.9395,6075.224,744.341,156.83,168.444,182.303,21.199,149.269,67.594,,4.084,765.095,5,既存先,自動車リース,1,当社受注,,2,銀行,10.88,60,2.51%
900811,2026/2/19,宇都宮営業部,一般,ワイズマン IDC 介護記録システム（更新）,p 医療・福祉,57.949,0,507.547,507.547,-2.639,-0.605,-12.797,41.428,0,33.089,,9.753,,6,既存先,一般リース,,当社受注,,3,ユーザー,1.663,60,2.98%
913758,2025/1/22,宇都宮営業部,割賦,コマツ製中古油圧ショベル PC-200-11 #506145,D建設業,22.057,0,1063.488,441.234,4.613,7.84,5.695,185.323,,352.559,0,40.751,0,無格付,新規先,割賦,1,当社受注,,2,銀行,12,36,2.51%
916826,2025/12/8,宇都宮営業部,一般,レセプトコンピュータシステム,Rサービス業（他に分類されないもの）,11.292,2.0708,343.002,69.555,8.052,8.339,6.927,6.409,,2.771,,7.219,,無格付,既存先,一般リース,1,当社受注,,2,銀行,3.35071,60,4.00%
910623,2026/2/12,宇都宮営業部,自動車,海上コンテナトラクタ,H 運輸業・郵便業,2883.395,266.9395,6075.224,744.341,156.83,168.444,182.303,21.199,149.269,67.594,,4.084,765.095,5,既存先,自動車リース,1,当社受注,,2,銀行,17.7,60,2.60%
927405,2025/5/1,宇都宮営業部,一般,マキノジェイ（株） 横型マシニングセンタ a61nx,E製造業,1604.042,157.8738,9132.275,735.702,151.606,135.378,145.097,13.548,690.706,2105.58,3.247,26.846,67.892,2,既存先,一般リース,1,当社受注,,2,銀行,44.2,84,1.50%
985262,2026/1/28,宇都宮営業部,自動車,いす※ローラー車②,H 運輸業・郵便業,353.12,0,1028.141,123.508,-11.555,13.87,8.95,5.472,123.299,96.876,73.003,12.993,1.909,5,既存先,自動車リース,1,当社受注,,2,銀行,19.8,60,2.50%
924647,2026/3/18,宇都宮営業部,自動車,いす”フォワード,Rサービス第（他に分類されないもの）,79.574,26.391,424.688,424.688,11.854,14.517,13.965,50.784,,57.368,69.466,7.932,0,無格付,既存先,自動車リース,1,当社受注,,2,銀行,18,60,2.91%
913758,2025/11/12,宇都宮営業部,割賦,コベルコ建機JSK135S RD-7,D 建設業,22.057,,1063.488,441.234,4.613,7.84,5.695,185.323,0,352.559,,40.751,0,無格付,既存先,割賦,2,失注,他社競合（その他）,2,銀行,13.9,36,2.51%
940969,2026/1/19,宇都宮営業部,一般,NDソフトウェア ほのぼのシリーズ使用権更新,p 医療・福祉,27.852,,345.559,345.559,-6.058,-5.855,-5.855,16.098,,0.581,4.176,,0,無格付,既存先,一般リース,1,当社受注,,2,銀行,4.443,60,2.51%
921100,2025/12/26,宇都宮営業部,一般,フォークリフト丘里センター倉庫,Rサービス（他に分類されないもの）,20,2.7484,1320.806,226.953,36.626,53.4,87.754,21.368,54.916,8.851,94.985,5.862,114.791,4,既存先,一般リース,1,当社受注,,1,ユーザー,2.45,60,2.72%
922539,2026/1/7,宇都宮営業部,一般,ブラッター FBRM9NL-85-300（五所12号車）,E 製造業,60,7.6128,5125.72,1101.855,721.546,1016.689,649.653,13.849,115.576,256.218,,7.018,5.656,2,既存先,一般リース,1,当社受注,,1,ユーザー,1.6,84,2.94%
910406,2026/2/18,宇都宮営業部,自動車,いす” GIGA22 ダンプ,H 運輸業・郵便業,33.501,6.1006,194.042,41.62,4.008,9.805,4.503,0.937,9.171,19.349,,0.15,0.443,5,既存先,自動車リース,2,失注,賞場方治変更（実・自B青金）,2,銀行,19.5,60,4.02%
908431,2026/2/10,宇都宮営業部,割賦,厨房機器一式,1卸売業・小売業,18.958,,140.782,23.114,-4.345,-4.843,-4.919,0.251,2.133,0.914,,2.727,0.212,無格付,新規先,割賦,1,当社受注,,2,銀行,2.4,60,4.54%
966816,2026/2/3,宇都宮営業部,一般,サーバー（会計・固定資産）,E 製造業,10,48.51092,20146.542,2425.344,441.985,466.926,306.803,59.168,172.391,300.39,7.37,69.487,285.71,無格付,既存先,一般リース,1,当社受注,,1,ユーザー,3.03,60,2.56%
922539,2026/1/7,宇都宮営業部,一般,ブラッター FBRM9NL-85-300（五所12号車）,E 製造業,60,7.6128,5125.72,1101.855,721.546,1016.689,649.653,13.849,115.576,256.218,,7.018,5.656,2,既存先,一般リース,1,当社受注,,1,ユーザー,1.6,84,2.95%
922518,2026/2/6,宇都宮営業部,一般,UTMセキュリティ HOME TYPE-U5,D 建設業,22.52,0.0306,179.509,50.847,-1.352,-1.917,-1.617,3.122,,15.424,,2.161,,無格付,既存先,一般リース,1,当社受注,,,銀行,0.655,60,2.92%
985362,2026/1/28,宇都宮営業部,自動車,いす”ローラー車①,H 運輪業・郵便業,353.12,,1028.141,123.508,-11.555,13.87,8.95,5.472,123.299,96.876,73.003,12.993,1.909,5,既存先,自動車リース,1,当社受注,,,銀行,19.8,60,2.50%
961744,2022/10/14,宇都宮営業部,自動車,ギガ 25t スライドデッキ,Rサービス業（他に分類されないもの）,43.322,5.61,714.713,220.966,20.061,21.812,21.427,5.341,59.075,182.602,6.646,10.696,42.83,無格付,既存先,自動車リース,,失注,その他（不成約）,1,ユーザー,21.874564,60,2.00%
911369,2026/3/10,宇都宮営業部,自動車,いす>ELFワイド（SG）,D 建設業,41.624,10.1867,635.019,159.498,41.205,41.717,33.005,4.032,31.381,54.387,1.327,0.577,6.702,無格付,既存先,自動車リース,1,当社受注,,2,銀行,6.7,60,3.03%
934082,2025/12/15,宇都宮営業部,自動車,ニッサンNV100クリッパー,D 建設業,1.611,,50.444,23.539,0.809,1.239,1.239,0.257,,0.191,0,,0,無格付,新規先,自動車リース,2,失注,漢方法変更（越境・自己責金）,2,銀行,0.782328,60,5.15%
933291,2026/1/27,宇都宮営業部,自動車,クラウンスポーツHEV スポーツ 2（R05年）,D 建設業,1.406,0,22.319,8.682,0.205,0.183,0.075,,0,,0,,,無格付,新規先,自動車リース,1,当社受注,,2,銀行,4.831536,48,3.46%
