ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
931807,2025/9/30,宇都宮営業部,一般,監査レンジR,Rサービス業（他に分類されないもの）,262000,4627.65,1146683,486013,26729,31237,7445,16323,,2608,,42271,,,既存先,一般リース,1,当社受注,,,銀行,600,60,2.07%
932286,2025/9/3,宇都宮営業部,一般,システムレジスター,D 建設業,53468,3159,7919,1594,640,549,384,,,,,,44,8_1,既存先,一般リース,,当社受注,,,銀行,1300,60,3.61%
901332,2025/6/10,宇都宮営業部,一般,椅子入替一式,D建設業,797000,3254.77,6773416,916748,377920,334002,232708,3163,28085,,-76184,29650,25540,,既存先,一般リース,1,当社受注,,,銀行,1387.4,60,2.99%
924975,2025/5/19,宇都宮営業部,自動車,プリウス,Rサービス（他に分類されないもの）,1817,442,18241,11508,-3379,-3442,-3523,,,0,0,1890,D,,既存先,自動車リース,,当社受注,,,銀行,3481.925,60,3.53%
910097,2025/9/10,宇都宮営業部,自動車,ランドクルーザー70,Rサービス業［他に分類されないもの）,309369,26234.95,913956,891898,71905,61216,31228,11836,,1645,431,50731,0,4,既存先,自動車リース,1,当社受注,,2,銀行,4530.15,60,2.50%
913608,2025/9/10,,一般,謷備用端末機器,Rサービス業（他に分類されないもの）,379979,0,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,,既存先,一般リース,1,当社受注,,1,ユーザー,21123,60,2.23%
933181,2025/6/26,宇都宮営業部,一般,E'sシステム,Rサービス業（他に分類されないもの）,1088,,725869,724875,29358,31406,31406,50934,,,1302,,0,4,既存先,一般リース,,当社受注,,2,銀行,1866.2,84,2.58%
918664,2025/4/14,宇都宮営業部,自動車,日野プロフィア FW,E 製造業,171000,43009.4,1510581,518904,1123,3388,17224,54886,38266,186429,104874,8110,148,5,既存先,自動車リース,1,当社受注,,2,銀行,26400,60,2.41%
922274,2025/9/10,,一般,食器洗浄機,E製造業,70000,120.6,264784,103205,8731,8183,25160,307,6283,3503,,7160,331,8_2,既存先,一般リース,1,当社受注,,2,銀行,711.2,60,4.31%
913608,2025/9/19,宇都宮営業部,一般,防犯カメラシステム,Rサービス（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,,ユーザー,94.6,60,3.41%
933603,2025/9/19,宇都宮営業部,一般,無線LANパック,M 宿泊業・飲食サービス業,17303.3,,172291,141018,3402,938,1123,16664,0,7900,,2628,0,8_2,新規先,一般リース,2,失注,他社競合（レート）,2,銀行,3226,60,3.52%
977094,2025/9/8,宇都宮営業部,一般,複合機,Rサービス業（他に分類されないもの）,596429,27176,1215433,917940：,956444,161867：,857119,107109（,,242021,-10225926,397482,0,8_1,既存先,一般リース,2,失注,製造方法変里（発・自己発金）,2,銀行,428,60,4.49%
910097,2025/7/30,宇都宮営業部,一般,ほのぼのシリーズ②,Rサービス系（他に分類されないもの）,309369,26234.95,913956,891898,71905,61216,31228,11836,0,1645,431,50731,0,,既存先,一般リース,2,失注,連方法変里開発・白己資金）,1,ユーザー,1726,60,2.53%
930162,2024/2/6,宇都宮営業部,自動車,ハイエースパンDX GL 5ドア STDフロア,D 建設業,51799,5630.954,426233,47982,6184,6733,6348,645,6835,713,461,92,1749,,新規先,自動車リース,2,失注,設量投資見合せ（最・延用）,2,銀行,2935.62！,60,3.52%
916819,2024/10/,宇都宮営業部,一般,ボイラー,Rサービス案（他に分類されないもの）,18334,767.2,75611,23556,-1158,617,125,4260,3365,4290,18352,84,1500,0,新規先,一般リース,2,失注,調方法文更（総会・白己有金）,2,銀行,3900,84,
910097,2025/7/30,宇都宮営業部,一般,ほのぼのシリーズ①,Rサービス線（他に分類されないもの）,309369,26234.9：,913956,891898,71905,61216,31228,11836,0,1645,431,50731,0,,既存先,一般リース,2,失注,調場方法変■（温実・白己発会）,1,ユーザー,4500,60,2.52%
933055,2025/6/6,宇都宮営業部,自動車,センチュリー,Rサービス業（他に分類されないもの）,135081,0,297658,271192,36326,25836,18358,52628,0,96949,0,8262,0,5,新規先,自動車リース,2,失注,,2,銀行,27000,84,
962286,2025/7/11,宇都宮営業部,一般,自勈体外式除細動器,1卸売業・小売業,23799.71,,616105（,835535,99699,85747,62597,2419,,,0,20834,0,,既存先,一般リース,2,失注,雪場方！（設食・自己負金）,1,ユーザー,768,96,2.61%
932834,2025/4/31,宇都宮営業部,一般,,E 製造業,3404,0,24193,65687,30711,28789,28800,495,9279,9120,110,1086,6760,0,既存先,一般リース,2,失注,黒週方全室室（部分・自己発金,2,銀行,3000,204,
901331,2025/6/10,宇都宮営業部,一般,事務用イス他,D 建設業,0,1499.8（,574522,80036,22663（,18973：,13405！,6203,5982,,-14609,15750,13157,,既存先,一般リース,2,失注,始備設食見合せ（退・延期,2,銀行,1813.9,60,2.91%
