ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
902340,2025/5/14,宇都宮営業部,自動車,いす”エルフ（令和4年式）,E 製造業,181.9014,,1325.343,-21.82,-57.541,-1.594,-0.764,,90.286,217.022,1.076,0,4.608,9,既存先,自動車リース,2,失注,他社合（レート）,,銀行,6.58,60,2.51%
921110,2025/8/22,宇都宮営業部,割賦,古紙リサイクルシステム,1卸売業・小売業,95.858,11.8215,339.267,228.834,-13.799,-7.375,-2.115,23.59,,61.896,,21.425,0,8_1,既存先,割賦,1,当社受注,,2,ユーザー,3.5,60,3.28%
933238,2025/8/28,宇都宮営業部,自動車,フォークリフト,E 製造業,324.093,,1811.909,114.92,6.439,-4.204,-4.438,1.813,26.97,81.138,0.508,3.265,1.777,,既存先,自動車リース,1,当社受注,,2,銀行,0.02,24,
933075,2025/6/11,宇都宮営業部,一般,全自動式射出成形機,E 製造業,2,,901.301,175.682,45.565,47.641,47.576,3.236,20.448,29.152,0.254,6.41,1.445,0,新規先,一般リース,2,失注,雲方法大王（炎・自己資金）,2,銀行,9.1,60,2.52%
922450,2025/7/23,宇都宮営業部,一般,サーバー機／調剤くんV8,p 医療・福祉,69.158,12.3348,1250.591,486.195,17.183,16.57,10.802,26.243,,55.352,,40.47,,5,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,2.8,60,2.58%
922450,2025/1/23,宇都宮営業部,一般,サーバー機／調剤くんV8,p 医療・福祉,69.158,12.3348,1250.591,486.195,17.183,16.57,10.802,26.243,,55.352,,40.47,,5,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,1.206,60,2.50%
926668,2025/5/21,宇都宮営業部,一般,ビデオカメラ,Rサービス業（他に分類されないもの）,0.254,,574.738,238.498,7.586,1.043,3.123,28.708,,0.134,0.772,15.933,,9,新規先,一般リース,2,失注,,2,銀行,1.2,60,3.38%
923484,2025/2/10,宇都宮営業部,自動車,トヨタハイエースパン,D建設業,367.886,27.9859,2088.561,365.999,71.345,58.118,30.54,16.569,18.251,37.752,,10.074,21.026,4,既存先,自動車リース,1,当社受注,,2,銀行,3.39427,60,2.54%
932741,2025/4/7,宇都宮営業部,自動車,トヨタ ヴォクシー S-Z,H 運輸業・郵便業,25.612,,278.5,173.106,23.275,27.633,27.55,3.717,0,3.542,0,1.709,,0,新規先,自動車リース,2,失注,他社競合（レート）,,銀行,3.4301,60,3.51%
910811,2025/8/7,宇都宮営業部,自動車,GIGA25（標準）,Rサービス業（他に分類されないも）,13.316,0,6266.249,1131.811,498.885,577.106,275.891,35.405,268.34,837.072,-3071.213,66.342,1117.613,5,新規先,一般リース,2,失注,他社競合（レート）,2,銀行,18,60,2.01%
932608,2025/7/14,宇都宮営業部,一般,排水処理設備,E製造業,50,0,2183.952,242.991,-21.362,30.973,16.702,4.761,44.081,124.949,2.091,6.999,0.877,3,新規先,一般リース,2,失注,他社競合（レート）,2,銀行,18.464,84,2.50%
931137,2025/8/12,宇都宮営業部,自動車,③中古エルフ2t（初年度H26年10月）,Rサービス第（他に分類されないもの）,168.586,20.1438,855.587,437.774,47.605,47.33,35.299,22.783,,31.476,0,49.773,,5,既存先,自動車リース,1,当社受注,,1,ユーザー,8.444627,60,2.50%
933175,2025/6/30,宇都宮営業部,自動車,トヨタ プロボックスパン,D建設業,0,0,2326.007,279.601,49.758,72.756,48.651,1.538,4.075,7.845,0,42.239,52.116,,新規先,自動車リース,2,失注,,2,銀行,1.785182,60,2.57%
933220,2025/7/4,宇都宮営業部,割賦,薄型地上式トラックスケール,E製造業,14.2,,142.362,17.433,-1.73,-1.741,-1.741,0.959,2.573,4.523,,0.378,0.712,0,新規先,割賦,2,失注,販産庁品変更（越・自呂金）,2,銀行,4.39,84,2.81%
911609,2025/3/26,宇都宮営業部,自動車,いす※フォワード,D 建設業,98.69,2.8823,826.749,64.857,15.251,16.387,21.115,8.655,23.746,115.949,0,2.233,2.874,,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,29.589759,60,2.01%
925484,2025/4/18,宇都宮営業部,自動車,トヨタカローラツーリング,E 製造業,0,7.5642,904.136,312.848,141.562,152.871,100.675,3.384,4.286,8.238,0.218,5.082,3.556,,既存先,自動車リース,1,当社受注,,2,銀行,2.420773,60,3.32%
906001,2025/8/18,宇都宮営業部,一般,CNCツインヘッドベンディングマシン,E製造業,88.36,14.2354,554.671,3.891,-118.141,-85.465,-99.664,8.969,40.818,12.336,23.244,14.756,,8_1,既存先,一般リース,2,失注,業績不振,,銀行,18.3,96,3.20%
913970,2025/8/5,宇都宮営業部,自動車,岩通製ビジネスホン,1卸売業・小売業,504.396,0,1506.503,205.666,57.356,58.726,79.155,31.237,,91.427,7.307,21.126,,5,新規先,自動車リース,2,失注,共方法次更（※★・自己資金）,2,銀行,3.967164,60,2.55%
933238,2025/8/28,宇都宮営業部,自動車,フォークリフト,E 製造業,324.093,,1811.909,114.92,6.439,-4.204,-4.438,1.813,26.97,81.138,0.508,3.265,1.777,,既存先,自動車リース,1,当社受注,,2,銀行,0.02,25,
906164,2025/9/5,宇都宮営業部,一般,All inOneMeet ing Board,1卸売業・小売業,375.809,0.55895,3023.014,724.223,59.738,81.284,51.628,19.444,,0.246,15.931,42.92,,,既存先,一般リース,1,当社受注,,2,銀行,25.9901,60,1.95%
978548,2025/8/8,宇都宮営業部,割賦,日立ホイールローダー,E製造業,190.829,148.93953,1395.963,744.966,378.235,395.05,63.186,26.15,94.897,314.02,16.877,10.437,14.858,2,既存先,割賦,2,失注,他社競合（レート）,2,銀行,19.8,60,1.85%
922450,2025/7/23,宇都宮営業部,一般,サーバー機／調剤くんV8,p 医療・福祉,69.158,12.3348,1250.591,486.195,17.183,16.57,10.802,26.243,,55.352,,40.47,0,5,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,4.298,60,2.54%
924158,2025/8/26,宇都宮営業部,一般,ボルボ キャブ付シャーシ,D 建設業,13.599,23.542,1332.044,226.313,21.809,47.301,37.48,14.065,68.16,92.94,0,16.886,28.818,,既存先,一般リース,2,失注,他社合（レート）,2,銀行,12.5,60,2.04%
933238,2025/8/28,宇都宮営業部,自動車,フォークリフト,E 製造業,324.093,0,1811.909,114.92,6.439,-4.204,-4.438,1.813,26.97,81.138,0.508,3.265,1.777,,既存先,一般リース,1,当社受注,,2,銀行,0.02,22,
932719,2025/3/26,宇都宮営業部,自動車,日野プロフィア F$③,1卸売業・小売業,77.380956,0,4341.478,162.455,14.157,11.329,6.394,12.52,60.3,84.286,30.748,1.265,11.313,5,新規先,自動車リース,2,失注,他社競合（レート）,2,銀行,17,60,2.56%
933238,2025/8/28,宇都宮営業部,自動車,フォークリフト,E 製造業,324.093,0,1811.909,114.92,6.439,-4.204,-4.438,1.813,26.97,81.138,0.508,3.265,1.777,9,既存先,自動車リース,1,当社受注,,2,銀行,0.02,19,
910520,2024/7/10,宇都宮営業部,自動車,ハイエースバン,D建設業,29.243,0.0833,176.302,40.214,-1.957,-1.84,0.189,2.946,2.641,22.568,0.673,0,0.066,,既存先,自動車リース,,当社受注,,2,銀行,4.973918,60,3.01%
933238,2025/8/28,宇都宮営業部,自動車,フォークリフト,E 製造業,324.093,,1811.909,114.92,6.439,-4.204,-4.438,1.813,26.97,81.138,0.508,3.265,1.777,9,新規先,自動車リース,1,当社受注,,,銀行,0.02,19,
932159,2025/8/27,宇都宮営業部,自動車,ヴェルファイア（中古）,D建設業,24.5,1.1016,437.263,131.836,39.152,38.878,26.353,6.282,8.69,51.285,0,6.641,8.062,0,既存先,自動車リース,2,失注,2週資見させ（お過・延期）,2,銀行,8.75,39,2.52%
933074,2025/6/9,宇都宮営業部,自動車,いす”トラック,H 運輸業・郵便業,14.34,,1385.318,201.6,46.955,70.29,65.098,11.418,57.047,92.228,3.265,5.524,,,既存先,自動車リース,,失注,調道方法変更（質・白己資金）,2,銀行,10,60,
922609,2025/7/17,宇都宮営業部,一般,複合機,E 製造業,6.538,,57.359,14.327,1.077,1.188,0.148,0.034,2.376,0.603,0,0.5,,0,新規先,一般リース,,失注,給費絵具合せ（部週・延塩）,2,銀行,0.52,60,2.87%
931137,2025/8/12,宇都宮営業部,自動車,③中古エルフ2t（初年度H26年10月）,Rサービス業（他に分類されないもの）,168.586,20.1438,855.587,437.774,47.605,47.33,35.299,22.783,0,31.476,,49.773,,,既存先,自動車リース,,当社受注,,1,ユーザー,8.444627,60,2.50%
933238,2025/8/28,宇都宮営業部,自動車,フォークリフト,E製造業,324.093,,1811.909,114.92,6.439,-4.204,-4.438,1.813,26.97,81.138,0.508,3.265,1.777,6,既存先,自動車リース,1,当社受注,,2,銀行,0.02,27,
916307,2025/5/13,宇都宮営業部,割賦,プレハブ冷蔵庫,1卸売業・小売業,192.616,,982.861,236.445,12.694,11.485,13.868,23.723,0,13.104,,9.417,0,,新規先,割賦,2,失注,,2,銀行,30.5,84,2.81%
922176,2025/6/11,宇都宮営業部,自動車,GIGAセミトラクタ,H 運輸業・郵便業,126.077,38.4693,395.863,57.833,0.963,-0.42,2.646,1.815,29.867,51.605,,1.428,0,,新規先,自動車リース,2,失注,,2,銀行,13.410064,60,2.00%
924158,2025/8/26,宇都宮営業部,一般,ボルボ キャブ付シャーシ,D 建設業,13.599,23.542,1332.044,226.313,21.809,47.301,37.48,14.065,68.16,92.94,,16.886,28.818,,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,12,60,2.05%
932789,2025/4/14,宇都宮営業部,自動車,ハイエースバン DX GL,1卸売業・小売業,4.688,0,202.01,106.953,3.216,3.553,2.43,1.972,0,2.768,0,5.041,,0,新規先,自動車リース,,失注,他社競合（レート）,2,銀行,2.847418,60,2.86%
909137,2025/7/7,宇都宮営業部,一般,カービュウティシャン自動式洗車機,1卸売業・小売業,155,,4409.683,648.987,291.131,653.436,479.304,673.235,0,385.406,332.673,179.624,,4,既存先,一般リース,,失注,他社熱合（レート）,,ユーザー,14.67,72,2.01%
916471,2025/6/5,宇都宮営業部,自動車,いすy FORWARD 4t,H 運輸業・郵便業,31.489,9.2317,1484.436,228.865,17.406,41.307,35.877,4.72,19.546,4.785,,5.491,52.254,9,既存先,自動車リース,2,失注,他社合（レート）,2,銀行,8.5,60,1.91%
932608,2025/6/23,宇都宮営業部,一般,排水処理設備,E製造業,50,,2183.952,242.991,-21.362,30.973,16.702,4.761,44.081,124.949,2.091,6.999,0.877,,新規先,一般リース,2,失注,他社験合（レート）,2,銀行,2.116544,84,2.57%
932608,2025/6/23,宇都宮営業部,一般,排水処理設備,E製造業,50,0,218.395,242.991,-21.362,30.973,16.702,4.761,44.081,124.949,2.091,6.999,0.877,3,新規先,一般リース,2,失注,他社競合（レート）,2,銀行,1.611841,84,2.59%
923415,2025/6/27,宇都宮営業部,一般,自動スティック・インサータ,E 製造業,251.75,9.7328,1035.571,123.089,21.727,18.419,18.093,19.173,57.519,131.9,0.251,3.246,11.31,9,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,14.7,96,2.30%
