ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
914670,2025/6/11,,一般,スライサー,1卸売業・小売業,201.994,15.13958,7285.143,1242.363,27.998,44.928,44.731,50.017,,26.706,36.206,106.813,,4,既存先,一般リース,2,失注,,2,銀行,1.15,60,2.12%
932625,2025/3/6,,自動車,GIGA22,Rサービス案（他に分類されないもの）,8.497,,822.04,321.655,17.504,11.33,10.146,32.394,,25.576,,77.919,,無格付,新規先,,2,失注,,2,銀行,7.35,60,3.22%
932676,2025/8/5,,割賦,ハシマ製検針機,E 製造業,92.971455,4.4064,491.97,106.694,14.332,17.495,14.161,2.686,1.76,3.062,0.258,4.542,0.385,4,既存先,割賦,1,当社受注,,2,銀行,1.2,60,2.91%
932439,2025/6/4,,自動車,レクサス UX300h,D建設業,10,12.12,393.489,109.495,34.936,37.661,26.613,0.3,1.178,1.618,,16.458,,無格付,既存先,自動車リース,1,当社受注,,2,銀行,5.520618,60,2.54%
912040,2025/4/4,,自動車,いす” FORWARD,E 製造業,330.506,7.5844,571.243,108.691,28.874,24.297,12.063,0.513,32.074,71.279,0.478,2.941,1.378,無格付,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,8.942564,60,2.62%
933246,2025/7/8,,自動車,いす”フォワードクレーン用シャシ,D 建設業,7.858,,179.729,72.464,6.639,7.132,0.074,1.368,1.644,1.282,0.569,2.385,6.438,無格付,新規先,自動車リース,2,失注,他社競合（その他）,2,銀行,12815.691,60,2.50%
932692,2025/3/18,,一般,縦入れ手動油圧クランプシステム,E 製造業,15.698,,1385.123,100.971,16.489,236.104,229.421,0,52.745,26.298,43.982,5.571,11.387,4,新規先,一般リース,2,失注,他社競合（レート）,2,銀行,57.5,84,1.65%
914913,2025/6/13,,一般,プロープ接触＆レーザー非接触測定仕様 多関節測定器,E 製造業,100,151.5753,5863.651,1171.04,703.135,733.743,892.352,,166.544,176.284,634.424,4.539,204.277,2,既存先,一般リース,1,当社受注,,1,ユーザー,11.9,72,1.00%
911377,2025/2/4,,自動車,ハイエースバン,1卸売業・小売業,68.904,7.5232,144.119,54.638,-1.553,4.131,4.131,7.525,,7.103,0.487,0.645,,9,既存先,自動車リース,1,当社受注,,2,銀行,4.528264,60,3.52%
931137,2025/8/7,,自動車,③中古エルフ2t（初年度H26年10月）,Rサービス業（他に分類されないもの）,168.586,20.1438,855.587,437.774,47.605,47.33,35.299,22.783,,31.476,,49.773,,5,既存先,自動車リース,1,当社受注,,2,銀行,2251.408,60,4.55%
933399,2025/8/4,,割賦,天吊り型エアコン,Rサービス業（他に分類されないもの）,8.6985,0.741,10.208,10.208,-6.074,-5.943,-6.144,1.988,,,0.145,5.083,,無格付,新規先,割賦,1,当社受注,,2,銀行,0.6715,60,3.75%
909734,2025/7/1,,自動車,キャラバン標準ルーフ,H 運輪業・郵便業,288.869536,16.4603,961.123,508.254,86.045,92.727,77.929,40.014,0,77.667,1.015,44.928,,5,既存先,自動車リース,1,当社受注,,2,銀行,4.128836,60,2.08%
923273,2025/8/1,,一般,ミニショベル,D建設業,17.161,3.2514,304.978,87.81,5.771,6.232,5.882,,8.229,15.32,0,10.363,0.129,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.9944,60,2.01%
907042,2025/7/22,,自動車,ハイエースロング（令和5年式）,D 建設業,120.757984,9.3573,159.618,43.855,-9.528,-10.067,-10.067,5.098,,1.099,,0.21,2.612,9,既存先,自動車リース,1,当社受注,,2,銀行,4.331845,60,3.33%
924158,2025/7/1,,一般,ボルボ キャブ付シャーシ,D 建設業,13.599,23.542,1332.044,226.313,21.809,47.301,37.48,14.065,68.16,92.94,,16.886,28.818,4,既存先,一般リース,1,当社受注,,2,銀行,6.5,60,2.04%
929240,2025/8/8,,一般,UTM機器,Rサービス業（他に分類されないもの）,75.121,13.3048,57.329,50.51,3.626,2.064,1.875,3.488,,1.055,,4.198,,無格付,既存先,一般リース,1,当社受注,,2,銀行,4.2,60,3.20%
932440,2025/2/14,,一般,DDHBOX,E 製造業,53.325,,848.813,86.956,-12.705,39.434,39.434,10.643,15.102,8.318,0,6.731,4.198,6,新規先,一般リース,,失注,数備設資見合せ（時週・料）,2,銀行,0.3624,60,4.81%
925134,2025/6/26,,一般,フォークリフト,D建設業,38.364,,1303.143,92.814,17.424,10.834,10.834,18.498,18.215,53.494,25.464,0.817,0.192,無格付,新規先,一般リース,2,失注,美方法変更［越境・自己貴金）,2,銀行,2.886,60,3.01%
932886,2025/6/20,,自動車,プリウス（中古）,Rサービス業（他に分類されないもの）,83.325,,2932.824,587.641,35.774,115.931,36.914,148.936,,96.167,,83.723,0,無格付,既存先,自動車リース,,失注,他社競合（レート）,2,銀行,3.800773,50,2.72%
910080,2025/7/14,,自動車,複合機（高崎支店用）,Rサービス業（他に分類されないもの）,106.936,,1766.486,1122.02,21.783,53.152,33.724,35.221,0,49.311,,30.843,0,無格付,新規先,自動車リース,2,失注,他社競合（レート）,2,銀行,5.819446,60,2.00%
931110,2025/5/1,,自動車,PCAクラウド,E製造業,38.485098,0.598,1052.459,158.248,-9.977,86.495,4.045,,56.508,64.096,0.754,9.157,4.673,無格付,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,3.467881,60,2.53%
925820,2025/5/14,,自動車,新型ハリアー,D 建設業,5.972,,828.744,155.454,-11.666,16.248,14.559,1.47,37.542,78.95,,20.761,61.323,無格付,既存先,自動車リース,2,失注,他社合（レート）,,銀行,5.226345,60,2.50%
927629,2025/6/11,,一般,メインボックスリーク検査装置 7月,E 製造業,77.666,13.2297,3685.857,70.021,10.669,10.603,10.536,0.421,60.966,77.233,72.44,3.457,13.6,無格付,既存先,一般リース,2,失注,青方法変更（耐・自己貴金）,2,銀行,17.2,72,2.50%
927629,2025/6/11,,一般,メインボックスリーク検査装置 7月,E 製造業,77.666,13.2297,3685.857,70.021,10.669,10.603,10.536,0.421,99.609,77.233,72.44,3.457,13.6,3,既存先,一般リース,2,失注,,2,銀行,10.88,72,2.51%
922177,2025/6/24,,自動車,UDトラクタ①,D 建設業,19.044,,338.52,84.884,7.616,2.851,2.166,18.508,20.834,72.512,9.433,4.512,17.728,無格付,既存先,自動車リース,2,失注,調達方法食屋（脳・自己責金）,2,銀行,14.8,60,2.03%
976690,2025/2/12,,割賦,H27年製ブルドーザー,E 製造業,919.519454,63.43841,9847.763,1192.048,215.27,267.634,185.572,46.653,679.934,2862.065,71.899,43.606,154.274,2,既存先,割賦,2,失注,他社競合（レート）,,銀行,650,60,1.44%
914783,2025/6/2,,自動車,エクストレイルG e-4ORCE,E 製造業,29.252301,4.9584,103.801,72.066,-1.56,2.76,0.067,4.696,0,7.628,0.671,1.174,,4,既存先,自動車リース,1,当社受注,,2,銀行,4.806855,60,3.44%
932440,2025/2/14,,一般,DOHBOX,E 製造業,53.325,,848.813,86.956,-12.705,39.434,39.434,10.643,15.102,8.318,,6.731,4.198,無格付,既存先,一般リース,2,失注,設濃投資合せ（詳退・延用）,2,銀行,2.5032,60,3.27%
932960,2025/5/26,,一般,門型油圧プレス 手動電動フットFW付,E 製造業,78.532,,51.841,28.556,2.821,2.558,2.487,,4.8,8.7,,1.307,0.188,要注意先,新規先,一般リース,2,失注,設投資用合せ（厳選・延期）,,銀行,1.571,84,3.51%
922762,2025/5/22,,自動車,いす” ELF MIO,D建設業,69.138,6.6849,1129.286,149.411,8.964,7.152,5.561,,2.817,6.583,,10.53,1.799,要注意先,既存先,自動車リース,2,失注,,2,銀行,3.7165,60,3.85%
916471,2025/5/19,,一般,いす SFORWARD 4t,H 運輸業・郵便業,31.489,9.2317,1484.436,228.865,17.406,41.307,35.877,4.72,19.546,4.785,,5.491,52.254,無格付,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,3.52022,60,2.39%
912004,2025/7/2,,一般,MAXHUB V7 Xboard Xboard V5550,Rサービス業（他に分類されないもの）,127.077,1.5505,45.836,45.836,2.071,-0.075,-0.145,4.327,0,0,0.393,0,,要注意先,既存先,一般リース,2,失注,禁方変更＜改質・白己堂）,2,銀行,1.05,60,4.69%
909429,2024/11/25,,自動車,TF36H2C3型セミトレーラ,H 運輸業・郵便業,29.499,10.1494,233.763,38.848,13.881,13.662,12.472,,12.789,10.121,43.055,3.078,5.643,無格付,既存先,自動車リース,1,当社受注,,2,銀行,8.4,60,2.02%
919315,2025/4/4,,一般,Wet アルミ切粉圧縮固形化装置,E 製造業,1031.5,31.9226,10802.717,549.671,-64.272,264.318,224.767,10.7,440.555,940.306,28.99,27.609,290.11,5,新規先,一般リース,1,当社受注,,2,銀行,20.2,84,2.24%
931674,2025/7/1,,自動車,メルセデス ベンツ,1卸売業・小売業,65.25,9.4656,806.577,376.446,14.707,17.648,16.408,11.474,0,0.67,0,34.864,,無格付,既存先,一般リース,1,当社受注,,2,銀行,8.651545,60,2.24%
921110,2025/2/10,,自動車,古紙リサイクルシステム,1卸売業・小売業,95.858,11.8215,339.267,228.834,-13.799,-7.375,-2.115,23.59,0,61.896,,21.425,0,要注意先,既存先,自動車リース,1,当社受注,,2,銀行,8.693727,60,3.34%
919315,2025/5/19,,一般,Wet アルミ切粉圧縮固形化装置,E製造業,1031.5,31.9226,10802.717,549.671,-64.272,264.318,224.767,10.7,440.555,940.306,28.99,27.609,290.11,無格付,既存先,一般リース,1,当社受注,,,銀行,8.5,84,2.24%
932726,2025/3/26,,自動車,Audi A3SD30TSLINER,1卸売業・小売業,7.829,5.0784,428.684,136.167,10.487,2.439,2.167,1.032,0,4.072,-2.525,6.815,,無格付,新規先,自動車リース,1,当社受注,,2,銀行,5.657745,60,3.24%
907129,2025/6/13,,一般,給材機 バートップ 0S12VL 1-2. 5M,E製造業,185.801,4.22242,660.458,91.199,22.166,20.827,17.642,4.179,28.268,9.854,65.543,1.824,3.423,2,既存先,一般リース,1,当社受注,,2,銀行,3.08,72,2.50%
922176,2024/12/13,,自動車,GIGAセミトラクタ,H 運輸業・郵便業,126.077,38.4693,395.863,57.833,0.963,-0.42,2.646,1.815,29.867,51.605,0,1.428,,無格付,既存先,自動車リース,1,当社受注,,2,銀行,16.392973,60,1.58%
909151,2025/7/4,,一般,（株）ミツトヨ輪郭形状・表面粗さ測定器,1卸売業・小売業,29.596,,789.924,141.857,7.094,11.801,9.59,2.249,,0.725,,11.203,,3,新規先,一般リース,1,当社受注,,2,銀行,2.18,60,2.21%
