ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
932719,2025/5/29,宇都宮営業部,自動車,日野プロフィア FS③,1卸売業・小売業,77380.956,0,4341.478,162.455,14.157,11.329,6.394,12.52,60.3,84.286,30.748,1.265,11.313,5,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,17.7,60,2.51%
933933,2026/2/19,宇都宮営業部,一般,クリッパー R 06A DX GLパッケージ 2WD,p 医療・福祉,186.123,0,948.392,885.457,88.235,-293.747,-291.489,106.855,,28.816,1.393,40.342,,9,新規先,一般リース,1,当社受注,,2,銀行,0.538,60,4.31%
923273,2026/2/17,宇都宮営業部,一般,ミニショベル,D建設業,17.161,3.2514,304.978,87.81,5.771,6.232,5.882,0,8.229,15.32,,10.363,0.129,無格付,既存先,一般リース,1,当社受注,,2,銀行,3.2,60,2.61%
914492,2025/9/10,宇都宮営業部,一般,自動裁断機,E 製造業,0.1,2.6358,1632.856,150.847,53.244,55.491,28.353,1.533,5.676,6.322,14.489,0.269,2.388,無格付,既存先,一般リース,1,当社受注,,2,銀行,8.81,108,2.70%
934276,2026/1/21,宇都宮営業部,自動車,サンバーパン（令和4年式）,D 建設業,21.984,,196.324,32.559,10.549,10.339,8.613,2.132,0.336,3.029,,0.031,2.95,無格付,新規先,自動車リース,1,当社受注,,2,銀行,1.3365,36,3.93%
921315,2026/2/24,宇都宮営業部,自動車,いすが中古トラック（令和2年式） ③,H 運輸業・郵便業,78.75,2.8077,6099.201,501.542,206.917,229.417,106.062,,114.997,111.843,,0.82,635.379,4,既存先,自動車リース,1,当社受注,,,ユーザー,16.5,60,2.67%
911516,2026/2/24,宇都宮営業部,自動車,ELF（SG） NPR88AC,D 建設業,68.674,0,741.487,238.023,4.491,16.113,16.043,18.12,,10.919,1.632,29.961,14.059,4,新規先,一般リース,1,当社受注,,2,銀行,8.75,60,3.94%
917767,2026/2/13,宇都宮営業部,割賦,オイルミスト用エアコン,E 製造業,38.609,0,193.083,82.23,23.05,21.788,21.578,,5.057,2.576,0,2.45,5.733,4,既存先,割賦,1,当社受注,,2,銀行,3.354,72,2.63%
950178,2026/1/14,宇都宮営業部,一般,TrackMan4,1卸売業・小売業,31.333,0,44.477,29.562,-22.167,-13.824,-9.381,10.376,0,7.058,0,0.986,0,無格付,既存先,一般リース,1,当社受注,,2,銀行,3.1994,,3.25%
929602,2025/7/3,宇都宮営業部,一般,もつ煮充填包装ライン,E 製造業,341.9,,661.689,130.362,8.512,18.624,13.152,3.47,8.285,6.943,,3.561,7.587,5,新規先,一般リース,1,当社受注,,2,銀行,32.18,96,3.00%
916085,2026/2/4,宇都宮営業部,一般,温水高圧洗浄機,E 製造業,243.96,6.0591,1771.545,931.198,580.255,583.261,400.134,25.606,,16.964,,15.508,0,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.64,60,2.61%
909477,2025/5/21,宇都宮営業部,自動車,FORWARD 7T（標準）,Rサービス案（他に分類されないもの）,176.326,24.7196,735.081,369.502,-13.254,-3.725,10.054,24.793,,2.663,,119.344,0,6,既存先,自動車リース,1,当社受注,,2,銀行,16.5,60,3.23%
922031,2026/3/10,宇都宮営業部,一般,油圧ショベル,D 建設業,53.58,102.23005,578.373,118.012,-29.034,-25.469,47.117,43.33,118.168,179.929,261.547,2.492,36.055,9,既存先,一般リース,1,当社受注,,2,銀行,22.9,60,2.85%
933895,2025/11/12,宇都宮営業部,一般,フォークリフト,1卸売業・小売業,0,0,391.918,132.623,-13.106,-4.404,-0.645,7.095,,24.861,0.333,0.983,0,無格付,新規先,一般リース,1,当社受注,,2,銀行,1.78,60,3.32%
920701,2026/2/5,宇都宮営業部,割賦,冷凍冷蔵コンテナ,E 製造業,212.508,13.7642,2493.782,172.632,-25.861,2.952,4.518,9.998,105.889,171.476,,16.743,38.916,5,既存先,割賦,1,当社受注,,2,銀行,7.5,72,3.00%
932097,2025/12/3,宇都宮営業部,一般,サーバー一式,p 医療・福祉,238.594,13.364,1081.172,1046.281,6.217,10.078,8.246,50.789,0,14.751,0,11.357,0,4,既存先,一般リース,1,当社受注,,,銀行,16,60,2.56%
917766,2026/3/17,宇都宮営業部,一般,UTM,E 製造業,379.87949,3.3966,1023.674,190.502,72.798,82.723,52.56,,52.999,123.952,0,3.355,0.032,無格付,既存先,一般リース,1,当社受注,,2,銀行,0.45,60,2.86%
932843,2025/5/26,宇都宮営業部,一般,電話装置,E 製造業,8.998,,335.953,77.495,2.158,4.683,4.187,1.6,4.11,2.991,0.403,2.582,9.355,無格付,新規先,一般リース,,当社受注,,2,銀行,0.9,84,3.39%
916340,2025/10/6,宇都宮営業部,一般,PC入替,1卸売業・小売業,427.488,3.447,9799.89,1485.462,33.44,45.477,32.425,106.672,0,14.763,228.458,102.879,0,6,既存先,一般リース,2,失注,他社競合（レート）,1,ユーザー,16,60,
911160,2026/3/11,宇都宮営業部,自動車,ハイエース V（令和7年式）,D建設業,110.224,0.85,469.591,119.876,-2.02,-0.137,0.922,6.748,,5.584,0,37.376,0,要注意先,既存先,自動車リース,2,失注,物件不適,2,銀行,4.2,60,3.55%
923273,2026/2/17,宇都宮営業部,一般,ミニショベル,D建設業,17.161,3.2514,304.978,87.81,5.771,6.232,5.882,0,8.229,15.32,,10.363,0.129,無格付,既存先,一般リース,2,失注,物件不適,2,銀行,3.7,60,2.52%
906164,2026/3/13,宇都宮営業部,一般,Allin One Meet ing Board,1卸売業・小売業,375.809,0.55895,3023.014,724.223,59.738,81.284,51.628,19.444,,0.246,15.931,42.92,,4,既存先,一般リース,2,失注,数画後見合せ（特道・延期）,2,銀行,0.74,60,2.71%
910815,2026/2/20,宇都宮営業部,一般,SmartNet community azXll typeM,Rサービス業（他に分類されないもの）,46.875,0,217.852,140.577,71.196,69.042,61.027,9.489,0,0.424,0,0.597,0,9,新規先,一般リース,2,失注,黒場方は買（■貴・自己貴金）,2,銀行,1.291,84,5.31%
934377,2026/2/3,宇都宮営業部,一般,メタルエステ,E 製造業,756.658,,5010.249,5.858,-129.58,-76.429,4.644,,359.333,193.766,759.638,0,66.455,4,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,11.23,84,2.02%
910815,2026/2/20,宇都宮営業部,一般,SmartNet community azXIl typeM,Rサービス業（他に分類されないもの）,46.875,0,217.852,140.577,71.196,69.042,61.027,9.489,,0.424,,0.597,0,9,新規先,一般リース,,失注,,2,銀行,0.8244,60,3.11%
921315,2026/2/24,宇都宮営業部,自動車,いす”中古トラック（令和2年式）③,H 運輸業・郵便業,78.75,2.8077,6099.201,501.542,206.917,229.417,106.062,0,114.997,111.843,,0.82,635.379,4,既存先,一般リース,2,失注,他社合（レート）,1,ユーザー,12.3,60,2.71%
923523,2025/10/6,宇都宮営業部,自動車,いすダトラック326,H 運輸業・郵便業,406.16,37.4578,375.805,753.355,345.618,353.669,251.603,28.699,164.811,104.456,,4.45,143.849,無格付,既存先,自動車リース,,失注,,1,ユーザー,25,60,
923840,2026/3/E,宇都宮営業部,自動車,ハイエース,D 建設業,14.947,0.078,299.498,114.712,6.717,6.167,0.881,10.38,0,40.009,,22.705,,無格付,既存先,自動車リース,,失注,,1,ユーザー,4,60,4.00%
932742,2025/12/4,宇都宮営業部,自動車,スバル BRZ （中古）,Rサービス業（他に分類されないもの）,7.996,0,114.804,68.782,13.894,11.807,8.462,30.87,0,,0,5.41,0,無格付,新規先,自動車リース,2,失注,製造力法食更（星境・自己責）,2,銀行,2.6,36,3.29%
978548,2026/2/11,宇都宮営業部,割賦,日立ホイールローダー,E 製造業,190.829,148.9395,139.596,744.966,378.235,395.05,63.186,26.15,94.897,314.02,16.877,10.437,14.858,無格付,既存先,割賦,2,失注,他社競合（レート）,,銀行,26.7,60,2.50%
912742,2026/1/21,宇都宮営業部,一般,自動包装機ライン,E 製造業,253.959,21.5182,110.006,604.852,39.894,51.914,10.427,9.175,37.434,104.134,1.232,16.423,,無格付,既存先,一般リース,2,失注,他社合（レート）,2,銀行,20.286,84,2.83%
