ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
911208,2025/11/18,| 宇島宮営業部,一般,サーバーー式,卸売業 ・ 小売業,214176,4641.4,2171502,333046,10109,23484,23052,2966,,12999,,28512,,8_2,眠存先,一般リース,2,失注,他社競合 (レート),1,ユーザー,5524.864,60,5.019
929244,2026/2/18,宇都宮営菜部,自動車,三菱 eーキャンター,H運輸業 郵便業,263462,3997.4,1763257,462909,8148,147838,91958,17413,103389,586448,154660,87773,7519,5,存先,自動車リース,2,失注,割立力〈葦ず {西六 白己♪),2,銀行,21400,60,3.219
932095,2025/7/11,宇都玄営菜部,自動車,スズキ キャリイ,卸売業・ 小売業,174148,,844848,334205,18473,19258,-17783,8766,0,,501,25229,,8_1,眠存先,自動車リース,2,失注,他社競合 (レート),2,銀行,1513.944,72,
909391,2025/7/7,宇都宮営義部,自動車,ランドクルーザー,Rサービス業 〔他に分類されないもの),92912,29618.7,438186,403562,11533,2055,503,30316,,30743,8236,9326,,4,ね存先,月動革リース,2,失注,明方法蜜子 【つ友 [己京金),2,銀行,7360.872,84,3.02%
913608,2026/2/19,1 宇猿宮曽義部,般,防犯カメラシステム,只サービス業 (他に分類されないもの),379979,0,,1197285813014881/805012,,997707,657997,98294,631006,169873,169873/12972051121698,121698,223165,2,存先,一般リース,1,当社受注,,1,ユーザー,105,60,3.48%
913608,2026/2/19,宇部宮営く織,般,防犯カメラシステム,Rサービス業 (他に分額されないもの),379979,0,,11972858/3014881|805012,,997707,657997,98294,631006,169873,169873/12972051121698,121698,223165,2,ね存先,一般リース,1,当社受注,,1,ユーザー,923.5,60,2.40%
910084,2026/2/10,宇都空営菜部,~般,ソフト更改,卸売業 ・ 小売業,63072,2479.2,,17920041176311,26382,26484,23475,5446,,1455,,3164,,4,金存先,ソフトリース,1,当社受注,,2,銀行,4050,60,3.41%
901332,2026/3/19,宇邦宮宮オ部,般,パソコン,D建設業,797000,3254.77,,67734161916748,377920,334002,232708,3163,28085,0,76184,29650,25540,4,金存先,一般リース,1,当社受注,,1,ユーザー,383.46,48,3.46%
913608,2026/2/19,宇都宮営義部,般,防犯カメラシステム,Rサービス業 〔他に分類されないもの),379979,,,1197285813014881,805012,997707,657997,98294,631006,6310061169873,1297205,12972051121698,223165,2,x存先,一殻リース,1,当社受注,,1,ユーザー,540,60,3.04%
901659,2026/2/19,宇都宮営禁部,割職,3 0tディーゼルフォークリフト,D建設業,61923,0,194291,84154,4451,"""17234",-7343,5435,21297,26903,23073,12611,5798,8_2,新規先,割職,1,当社受注,,2,銀行,2570,60,4.88%
906130,2025/10/27,|宇郁宮営菜部,自動車,ミルクトレーラ,H運輸業 郵便業,168433,0,1459019,868880,35582,33336,32998,55465,,24725,35672,16669,,8_2,新規先,白動車リース,1,当社受注,,2,銀行,19800,48,4.03%
934198,2025/12/22,| 宇都宮営菜部,般,システムリプレイス (ハード),Rサービス業 (他に分瀬されないもの),55000,,1982831,1479197,205099,206017,142609,96630,,36213,,48540,,3,新規先,一般リース,1,当社受注,,2,銀行,9274.163,60,2.71%
908805,2025/12/30,宇都宮営卒部,自動車,プロボックス (HEV) GX,卸売業・ 小売業,330476.076,8400.3,3577826,501783,7653,28177,18740,11579,,292,7167,18006,,5,聡存先,白動車リース,1,当社受注,,1,ユーザー,1937.809,60,3.19%
913608,2026/2/19,宇都宮宮兼部,~般,防犯カメラシステム,只サービス業 (他に分瀬されないもの〕,379979,0,,1197285813014881,805012,997707,657997,98294,631006,169873,16987311297205,121698,223165,2,眠存先,一般リース,1,当社受注,,1,ユーザー,448,60,"2,42%"
913608,2026/2/19,宇都古宮義部,~般,防犯カメラシステム,凡サービス菜 (他に分類されないもの),379979,0,,11972858/3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,存先,一般リース,1,当社受注,,1,ユーザー,216,60,3.42%
913608,2026/2/19,宇都宮営蒸部,一般,防犯カメラシステム,Rサービス業 (他に分類されないもの〕,379979,,,11972858/3014881/805012,,997707,657997,98294,631006,169873,1297205,121698,223165,2,存先,一般リース,1,当社受注,,1,ユーザー,378,60,2.92%
962229,2026/3/18,宇教宮営講部,~般,パソコン@,D建設業,270000,3480.96,,78344621991516,131508,88702,60607,5167,1307,,10688,33498,26645,4,ね存先,一般リース,1,当社受注,,1,ユーザー,2161.64,48,3.09%
913608,2026/2/19,宇邦宮営業部,一般,防犯カメラシステム,クサービス業 (他に分cされないもの〕,379979,,,11972858/3014881/805012,,997707,657997,98294,631006,169873,1297205,121698,223165,2,存先,一般リース,1,当社受注,,1,ユーザー,580,60,2.41%
950005,2026/2/5,宇都宮営業部,一般,パソコン,卸売業・小売業,271408,9747.24,778687,684675,32551,25964,21714,19363,,12306,546114,52129,,8_2,眠存先,一般リース,1,当社受注,,2,銀行,8040,60,5.51%
962914,2026/3/19,宇都宮営菜部,一般,パソコン,D建設業,4686000,55151.24,,,24447352/3733568363085/133567211172801,,,92075,107906,9518,-2770810,56468,45238,4,存先,一1リース,31,当社受注,,1,ユーザー,5093.29,48,3.01%
935233,2026/2/3,宇都宮営菜部,一般,油圧裁断機N C,E製造業,66133,,948514,95884,16751,18709,15777,7476,15053,27779,24169,275,0,2,存先,一般リース,1,当社受注,,2,銀行,4500,84,3.53%
995692,2025/12/16,宇都宮営業部,~般,券売機,Rサービス業 (他に分類されないもの),10oooo,0,,,3446843113500561589626/634031,,-24344,33962,0,40734,,63062,0,5,師存先,一般リース,1,当社受注,,1,ユーザ,1500,72,3.89%
910084,2026/2/10,宇都宮営業部,~般,サーバー更改,卸売業・ 小売業,63072,2479.2,1792004,176311,26382,26484,23475,5446,,1455,,3164,,4,金存先,一般リース,1,当社受注,,2,銀行,3244,60,3.47%
901659,2026/2/19,|宇鞠宮営業部,割職,2 5tディーゼルフォークリフト,D建設業,61923,,194291,84154,4451,-17234,-7343,5435,21297,26903,23073,12611,5798,8_2,眠存先,割職,1,当社受注,,2,銀行,2120,60,4.96%
