ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
963987,2025/2/13,宇都宮営業部,一般,介護請求ソフト,p 医療・福祉,323588,3275.4,1485094,976508,31766,35593,-35945,64102,0,3152,34591,52208,,4,既存先,一般リース,1,当社受注,,,ユーザー,2700,60,2.55%
941595,2024/3/12,宇都宮営業部,一般,ラック,H 運輸業・郵便業,278083,70490.4,1139299,293168,48959,51440,22506,3527,57979,2843,0,6585,63114,9,既存先,一般リース,1,当社受注,,2,銀行,59000,120,1.88%
901159,2025/2/28,宇都宮営業部,一般,大判複合機,E 製造業,57000,0,3055292,343503,5997,11213,5542,3605,58400,82443,,15685,60292,4,既存先,一般リース,1,当社受注,,,ユーザー,1970,60,2.60%
978753,2025/2/7,宇都宮営業部,自動車,カウンターバッテリー式2、5トン51FB25PXI,E 製造業,06006,12864,150870,109327,5899,5557,5557,17796,,21665,,3720,,3,既存先,自動車リース,1,当社受注,,1,ユーザー,2510,60,3.27%
902330,2024/12/4,宇都宮営業部,割賦,油圧式Bロック 室戸鉄工所製 ①,D 建設業,136662,47779.72,1302672,304060,-58085,5330,5546,28071,82018,368849,,3374,128719,5,既存先,割賦,1,当社受注,,2,銀行,900,61,195%
901159,2025/1/28,宇都宮営業部,一般,大判複合機,E 製造業,57000,0,3055292,343503,5997,11213,5542,3605,58400,82443,,15685,60292,4,既存先,一般リース,2,失注,炭産方法変更（通費・自責金）,1,ユーザー,1221,60,2.66%
933933,2025/11/19,宇都宮営業部,自動車,クリッパー R06A DX GLパッケージ 2WD,p 医療・福祉,186123,0,948392,885457,88235,-293747,-291489,106855,,28816,1393,40342,,,新規先,自動車リース,2,失注,他社競合（レート）,,銀行,1502.413,60,3.57%
912703,2026/2/26,宇都宮営業部,自動車,メルセデスベンツーAMG G 63,D 建設業,94436,2783,1320816,281119,90071,93385,69827,34897,22956,66319,12715,1447,5256,5,既存先,自動車リース,2,失注,禁方法大更（家・自己気）,,銀行,"28779,275",36,3.30%
912898,2025/12/12,宇都宮営業部,自動車,いす”GIGAウイング,Rサービス業（他に分類されないもの）,48058,80,343883,26576,-4985,-7753,-7834,1318,,2056,,3063,0,8.2,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,17200,60,2.50%
932719,2025/5/29,宇都宮営業部,自動車,日野プロフィア FS③,1卸売業・小売業,"77380,956",0,4341478,162455,14157,11329,6394,12520,60300,84286,30748,1265,11313,5,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,17700,60,2.51%
933933,2026/2/19,宇都宮営業部,一般,クリッパー R 06A DX GLパッケージ 2WD,p 医療・福祉,186123,0,948392,885457,88235,-293747,-291489,106855,,28816,1393,40342,,9,新規先,一般リース,1,当社受注,,2,銀行,538,60,4.31%
923273,2026/2/17,宇都宮営業部,一般,ミニショベル,D建設業,17161,3251.4,304978,87810,5771,6232,5882,0,8229,15320,,10363,129,0,既存先,一般リース,1,当社受注,,2,銀行,3200,60,2.61%
914492,2025/9/10,宇都宮営業部,一般,自動裁断機,E 製造業,100,2635.8,1632856,150847,53244,55491,28353,1533,5676,6322,14489,269,2388,0,既存先,一般リース,1,当社受注,,2,銀行,8810,108,2.70%
934276,2026/1/21,宇都宮営業部,自動車,サンバーパン（令和4年式）,D 建設業,21984,,196324,32559,10549,10339,8613,2132,336,3029,,31,2950,0,新規先,自動車リース,1,当社受注,,2,銀行,1336.5,36,3.93%
921315,2026/2/24,宇都宮営業部,自動車,いすが中古トラック（令和2年式） ③,H 運輸業・郵便業,78750,2807.7,6099201,501542,206917,229417,106062,,114997,111843,,820,635379,4,既存先,自動車リース,1,当社受注,,,ユーザー,16500,60,2.67%
911516,2026/2/24,宇都宮営業部,自動車,ELF（SG） NPR88AC,D 建設業,68674,0,741487,238023,4491,16113,16043,18120,,10919,1632,29961,14059,4,新規先,一般リース,1,当社受注,,2,銀行,8750,60,3.94%
917767,2026/2/13,宇都宮営業部,割賦,オイルミスト用エアコン,E 製造業,38609,0,193083,82230,23050,21788,21578,,5057,2576,0,2450,5733,4,既存先,割賦,1,当社受注,,2,銀行,3354,72,2.63%
950178,2026/1/14,宇都宮営業部,一般,TrackMan4,1卸売業・小売業,31333,0,44477,29562,-22167,-13824,-9381,10376,0,7058,0,986,0,0,既存先,一般リース,1,当社受注,,2,銀行,3199.4,,3.25%
929602,2025/7/3,宇都宮営業部,一般,もつ煮充填包装ライン,E 製造業,341900,,661689,130362,8512,18624,13152,3470,8285,6943,,3561,7587,5,新規先,一般リース,1,当社受注,,2,銀行,32180,96,3.00%
916085,2026/2/4,宇都宮営業部,一般,温水高圧洗浄機,E 製造業,243960,6059.1,1771545,931198,580255,583261,400134,25606,,16964,,15508,0,,既存先,一般リース,1,当社受注,,2,銀行,640,60,2.61%
909477,2025/5/21,宇都宮営業部,自動車,FORWARD 7T（標準）,Rサービス案（他に分類されないもの）,176326,24719.6,735081,369502,-13254,-3725,10054,24793,,2663,,119344,0,6,既存先,自動車リース,1,当社受注,,2,銀行,16500,60,3.23%
922031,2026/3/10,宇都宮営業部,一般,油圧ショベル,D 建設業,53580,102230.05,578373,118012,-29034,-25469,47117,43330,118168,179929,261547,2492,36055,9,既存先,一般リース,1,当社受注,,2,銀行,22900,60,2.85%
933895,2025/11/12,宇都宮営業部,一般,フォークリフト,1卸売業・小売業,0,0,391918,132623,-13106,-4404,-645,7095,,24861,333,983,0,0,新規先,一般リース,1,当社受注,,2,銀行,1780,60,3.32%
920701,2026/2/5,宇都宮営業部,割賦,冷凍冷蔵コンテナ,E 製造業,212508,13764.2,2493782,172632,-25861,2952,4518,9998,105889,171476,,16743,38916,5,既存先,割賦,1,当社受注,,2,銀行,7500,72,3.00%
932097,2025/12/3,宇都宮営業部,一般,サーバー一式,p 医療・福祉,238594,13364,1081172,1046281,6217,10078,8246,50789,0,14751,0,11357,0,4,既存先,一般リース,1,当社受注,,,銀行,16000,60,2.56%
917766,2026/3/17,宇都宮営業部,一般,UTM,E 製造業,379879.49F,3396.6,1023674,190502,72798,82723,52560,,52999,123952,0,3355,32,,既存先,一般リース,1,当社受注,,2,銀行,450,60,2.86%
932843,2025/5/26,宇都宮営業部,一般,電話装置,E 製造業,8998,,335953,77495,2158,4683,4187,1600,4110,2991,403,2582,9355,0,新規先,一般リース,,当社受注,,2,銀行,900,84,3.39%
916340,2025/10/6,宇都宮営業部,一般,PC入替,1卸売業・小売業,427488,3447,9799890,1485462,33440,45477,32425,106672,0,14763,228458,102879,0,6,既存先,一般リース,2,失注,他社競合（レート）,1,ユーザー,16000,60,
911160,2026/3/11,宇都宮営業部,自動車,ハイエース V（令和7年式）,D建設業,110224,850,469591,119876,-2020,-137,922,6748,,5584,0,37376,0,8_1,既存先,自動車リース,2,失注,物件不適,2,銀行,4200,60,3.55%
923273,2026/2/17,宇都宮営業部,一般,ミニショベル,D建設業,17161,3251.4,304978,87810,5771,6232,5882,0,8229,15320,,10363,129,0,既存先,一般リース,2,失注,物件不適,2,銀行,3700,60,2.52%
906164,2026/3/13,宇都宮営業部,一般,Allin One Meet ing Board,1卸売業・小売業,375809,558.95,3023014,724223,59738,81284,51628,19444,,246,15931,42920,,4,既存先,一般リース,2,失注,数画後見合せ（特道・延期）,2,銀行,740,60,2.71%
910815,2026/2/20,宇都宮営業部,一般,SmartNet community azXll typeM,Rサービス業（他に分類されないもの）,46875,0,217852,140577,71196,69042,61027,9489,0,424,0,597,0,9,新規先,一般リース,2,失注,黒場方は買（■貴・自己貴金）,2,銀行,1291,84,5.31%
934377,2026/2/3,宇都宮営業部,一般,メタルエステ,E 製造業,756658,,5010249,5858,-129580,-76429,4644,,359333,193766,759638,0,66455,4,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,11230,84,2.02%
910815,2026/2/20,宇都宮営業部,一般,SmartNet community azXIl typeM,Rサービス業（他に分類されないもの）,46875,0,217852,140577,71196,69042,61027,9489,U,424,,597,0,9,新規先,一般リース,,失注,,2,銀行,824.4,60,3.11%
921315,2026/2/24,宇都宮営業部,自動車,いす”中古トラック（令和2年式）③,H 運輸業・郵便業,78750,2807.7,6099201,501542,206917,229417,106062,0,114997,111843,,820,635379,4,既存先,一般リース,2,失注,他社合（レート）,1,ユーザー,12300,60,2.71%
923523,2025/10/6,宇都宮営業部,自動車,いすダトラック326,H 運輸業・郵便業,406160,37457.8,375805！,753355,345618,353669,251603,28699,164811,104456,,4450,143849,,既存先,自動車リース,,失注,,1,ユーザー,25000,60,
923840,2026/3/E,宇都宮営業部,自動車,ハイエース,D 建設業,14947,78,299498,114712,6717,6167,881,10380,0,40009,,22705,,,既存先,自動車リース,,失注,,1,ユーザー,4000,60,4.00%
932742,2025/12/4,宇都宮営業部,自動車,スバル BRZ （中古）,Rサービス業（他に分類されないもの）,7996,0,114804.,68782,13894,11807,8462,30870,0,,0,5410,0,0,新規先,自動車リース,2,失注,製造力法食更（星境・自己責）,2,銀行,2600,36,3.29%
978548,2026/2/11,宇都宮営業部,割賦,日立ホイールローダー,E 製造業,190829,148939.5,139596：,744966,378235,395050,63186,26150,94897,314020,16877,10437,14858,,既存先,割賦,2,失注,他社競合（レート）,,銀行,26700,60,2.50%
912742,2026/1/21,宇都宮営業部,一般,自動包装機ライン,E 製造業,253959,21518.2,110006,604852,39894,51914,10427,9175,37434,104134,1232,16423,,,既存先,一般リース,2,失注,他社合（レート）,2,銀行,20286,84,2.83%
