ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
909734,2025/7/1,宇都宮営業部,自動車,キャラバン標準ルーフ,H 運輪業・郵便業,288869.536,16460.3,961123,508254,86045,92727,77929,40014,0,77667,1015,44928,,5,既存先,自動車リース,1,当社受注,,2,銀行,4128.836,60,2.08%
923273,2025/8/1,宇都宮営業部,一般,ミニショベル,D建設業,17161,3251.4,304978,87810,5771,6232,5882,,8229,15320,D,10363,129,0,既存先,一般リース,1,当社受注,,2,銀行,994.4,60,2.01%
907042,2025/7/22,宇都宮営業部,自動車,ハイエースロング（令和5年式）,D 建設業,120757.984,9357.3,159618,43855,-9528,-10067,-10067,5098,,1099,,210,2612,9,既存先,自動車リース,1,当社受注,,2,銀行,4331.845,60,3.33%
924158,2025/7/1,宇都宮営業部,一般,ボルボ キャブ付シャーシ,D 建設業,13599,23542,1332044,226313,21809,47301,37480,14065,68160,92940,,16886,28818,4,既存先,一般リース,1,当社受注,,2,銀行,6500,60,2.04%
929240,2025/8/8,宇都宮営業部,一般,UTM機器,Rサービス業（他に分類されないもの）,75121,13304.8,57329,50510,3626,2064,1875,3488,,1055,,4198,,,既存先,一般リース,1,当社受注,,2,銀行,4200,60,3.20%
932440,2025/2/14,宇都宮営業部,一般,DDHBOX,E 製造業,53325,,848813,86956,-12705,39434,39434,10643,15102,8318,0,6731,4198,6,新規先,一般リース,,失注,数備設資見合せ（時週・料）,2,銀行,362.4,60,4.81%
925134,2025/6/26,宇都宮営業部,一般,フォークリフト,D建設業,38364,,1303143,92814,17424,10834,10834,18498,18215,53494,25464,817,192,0,新規先,一般リース,2,失注,美方法変更［越境・自己貴金）,2,銀行,2886,60,3.01%
932886,2025/6/20,宇都宮営業部,自動車,プリウス（中古）,Rサービス業（他に分類されないもの）,83325,,2932824,587641,35774,115931,36914,148936,,96167,,83723,0,,既存先,自動車リース,,失注,他社競合（レート）,2,銀行,3800.773,50,2.72%
910080,2025/7/14,宇都宮営業部,自動車,複合機（高崎支店用）,Rサービス業（他に分類されないもの）,106936,,1766486,1122020,21783,53152,33724,35221,0,49311,,30843,0,,新規先,自動車リース,2,失注,他社競合（レート）,2,銀行,5819.446,60,2.00%
931110,2025/5/1,宇都宮営業部,自動車,PCAクラウド,E製造業,38485.098,598,1052459,158248,-9977,86495,4045,,56508,64096,754,9157,4673,,既存先,自動車リース,2,失注,他社競合（レート）,2,銀行,3467.881,60,2.53%
925820,2025/5/14,宇都宮営業部,自動車,新型ハリアー,D 建設業,5972,,828744,155454,-11666,16248,14559,1470,37542,78950,,20761,61323,0,既存先,自動車リース,2,失注,他社合（レート）,,銀行,5226.345,60,2.50%
927629,2025/6/11,宇都宮営業部,一般,メインボックスリーク検査装置 7月,E 製造業,77666,13229.7,3685857,70021,10669,10603,10536,421,60966,77233,72440,3457,13600,,既存先,一般リース,2,失注,青方法変更（耐・自己貴金）,2,銀行,17200,72,2.50%
927629,2025/6/11,宇都宮営業部,一般,メインボックスリーク検査装置 7月,E 製造業,77666,13229.7,3685857,70021,10669,10603,10536,421,99609,77233,72440,3457,13600,3,既存先,一般リース,2,失注,,2,銀行,10880,72,2.51%
922177,2025/6/24,宇都宮営業部,自動車,UDトラクタ①,D 建設業,19044,,338520,84884,7616,2851,2166,18508,20834,72512,9433,4512,17728,0,既存先,自動車リース,2,失注,調達方法食屋（脳・自己責金）,2,銀行,14800,60,2.03%
976690,2025/2/12,宇都宮営業部,割賦,H27年製ブルドーザー,E 製造業,919519.454,63438.41,9847763,1192048,215270,267634,185572,46653,679934,2862065,71899,43606,154274,2,既存先,割賦,2,失注,他社競合（レート）,,銀行,650000,60,1.44%
914783,2025/6/2,宇都宮営業部,自動車,エクストレイルG e-4ORCE,E 製造業,29252.301,4958.4,103801,72066,-1560,2760,67,4696,0,7628,671,1174,,4,既存先,自動車リース,1,当社受注,,2,銀行,4806.855,60,3.44%
932440,2025/2/14,宇都宮営業部,一般,DOHBOX,E 製造業,53325,,848813,86956,-12705,39434,39434,10643,15102,8318,,6731,4198,,既存先,一般リース,2,失注,設濃投資合せ（詳退・延用）,2,銀行,2503.2,60,3.27%
932960,2025/5/26,宇都宮営業部,一般,門型油圧プレス 手動電動フットFW付,E 製造業,78532,,51841,28556,2821,2558,2487,,4800,8700,,1307,188,8.2,新規先,一般リース,2,失注,設投資用合せ（厳選・延期）,,銀行,1571,84,3.51%
922762,2025/5/22,宇都宮営業部,自動車,いす” ELF MIO,D建設業,69138,6684.9,1129286,149411,8964,7152,5561,,2817,6583,,10530,1799,8_2,既存先,自動車リース,2,失注,,2,銀行,3716.5,60,3.85%
916471,2025/5/19,宇都宮営業部,一般,いす SFORWARD 4t,H 運輸業・郵便業,31489,9231.7,1484436,228865,17406,41307,35877,4720,19546,4785,,5491,52254,,既存先,一般リース,2,失注,他社競合（レート）,2,銀行,3520.22,60,2.39%
912004,2025/7/2,宇都宮営業部,一般,MAXHUB V7 Xboard Xboard V5550,Rサービス業（他に分類されないもの）,127077,1550.5,45836,45836,2071,-75,-145,4327,0,0,393,0,,8_1,既存先,一般リース,2,失注,禁方変更＜改質・白己堂）,2,銀行,1050,60,4.69%
909429,2024/11/25,宇都宮営業部,自動車,TF36H2C3型セミトレーラ,H 運輸業・郵便業,29499,10149.4,233763,38848,13881,13662,12472,,12789,10121,43055,3078,5643,0,既存先,自動車リース,1,当社受注,,2,銀行,8400,60,2.02%
919315,2025/4/4,宇都宮営業部,一般,Wet アルミ切粉圧縮固形化装置,E 製造業,1031500,31922.6,10802717,549671,-64272,264318,224767,10700,440555,940306,28990,27609,290110,5,新規先,一般リース,1,当社受注,,2,銀行,20200,84,2.24%
931674,2025/7/1,宇都宮営業部,自動車,メルセデス ベンツ,1卸売業・小売業,65250,9465.6,806577,376446,14707,17648,16408,11474,0,670,0,34864,,,既存先,一般リース,1,当社受注,,2,銀行,8651.545,60,2.24%
921110,2025/2/10,宇都宮営業部,自動車,古紙リサイクルシステム,1卸売業・小売業,95858,11821.5,339267,228834,-13799,-7375,-2115,23590,0,61896,,21425,0,8_1,既存先,自動車リース,1,当社受注,,2,銀行,8693.727,60,3.34%
919315,2025/5/19,宇都宮営業部,一般,Wet アルミ切粉圧縮固形化装置,E製造業,1031500,31922.6,10802717,549671,-64272,264318,224767,10700,440555,940306,28990,27609,290110,,既存先,一般リース,1,当社受注,,,銀行,8500,84,2.24%
932726,2025/3/26,宇都宮営業部,自動車,Audi A3SD30TSLINER,1卸売業・小売業,7829,5078.4,428684,136167,10487,2439,2167,1032,0,4072,-2525,6815,,,新規先,自動車リース,1,当社受注,,2,銀行,5657.745,60,3.24%
907129,2025/6/13,宇都宮営業部,一般,給材機 バートップ 0S12VL 1-2. 5M,E製造業,185801,4222.42,660458,91199,22166,20827,17642,4179,28268,9854,65543,1824,3423,2,既存先,一般リース,1,当社受注,,2,銀行,3080,72,2.50%
922176,2024/12/13,宇都宮営業部,自動車,GIGAセミトラクタ,H 運輸業・郵便業,126077,38469.3,395863,57833,963,-420,2646,1815,29867,51605,0,1428,,,既存先,自動車リース,1,当社受注,,2,銀行,16392.973,60,1.58%
909151,2025/7/4,宇都宮営業部,一般,（株）ミツトヨ輪郭形状・表面粗さ測定器,1卸売業・小売業,29596,,789924,141857,7094,11801,9590,2249,,725,,11203,,3,新規先,一般リース,1,当社受注,,2,銀行,2180,60,2.21%
