ユーザーコード,発生年月日,部署,商談区分,物件名,業種,銀行貸残,リース残,売上高,売上高総利益,営業利益,経常利益,当期利益,減価償却費,減価償却費(経費),機械・装置,その他有形固定資産,賃借料,賃借料(経費),格付,取引状態区分,契約種類,結果コード,結果,理由,商談ソースコード,商談ソース,取得価額,期間,利回り
901659,2025/10/28,,割賦,30+ディーゼルフォークリフト,D 建設業,61923,,194291,84154,4451,-17234,-7343,5435,21297,26903,23073,12611,5798,8_2,新規先,割賦,2,失注,無産方法変更（食・自己資金）,2,銀行,3070,60,3.66%
023834,2025/10/30,宇都宮営業部,一般,監想カメラシステム,E 製造業,6250,0,55330,6436,-88,81,5012,35,592,163,,0,687,0,新規先,一般リース,2,失注,鶏場方法変更（越実・自己資金）,,銀行,440,60,5.14%
029210,2025/9/11,,自動車,ハイエース,D 建設業,5376,429,32701,21995,-586,-53,-134,178,0,,0,979,0,0,既存先,自動車リース,2,失注,調方治変更（国定・白己資金）,,銀行,1209,,
011208,2025/10/10,,一般,料金秤,1卸売業・小売業,214176,4641.4,2171502,333046,10109,23484,23052,2966,,12999,,28512,0,8_2,既存先,一般リース,2,失注,,,ユーザー,210,60,4.18%
901659,2025/10/28,,割賦,2. 5tディーゼルフォークリフト,D建設業,61923,0,194291,84154,4451,-17234,-7343,5435,21297,26903,23073,12611,5798,8_2,既存先,割賦,2,失注,開理方法変堂「肉・己責金）,2,銀行,2620,60,3.61%
912135,2025/9/19,,自動車,N-VAN,Rサービス集（他に分類されないもの）,36402,0,505408,114642,28911,26776,19099,14432,1626,373,,3113,334,4,既存先,自動車リース,1,当社受注,,2,銀行,1649.882,48,3.63%
922011,2025/6/19,宇都宮営業部,自動車,三菱新型スーパーグレート,H 運輸業・郵便業,25015,,176586,176586,-463,1312,1226,569,U,12982,0,18601,0,0,新規先,自動車リース,2,失注,設費育発会せ（退・総菜）,2,銀行,17000,84,3.21%
915795,2025/4/28,,一般,パソコンー式,1卸売業・小売業,1308,0,6868,4344,-2531,-2582,-2379,303,,,43,164,,0,新規先,一般リース,2,失注,共通方法変更く耐食・自己完金）,,銀行,2080,60,
912864,2025/3/31,宇都宮営業部,自動車,三菱キャンター,D 建設業,1239,3108,360743,46184,6150,5819,134,2387,4305,461,6732,3067,22396,,既存先,自動車リース,1,当社受注,,,銀行,5150,60,2.53%0%
903994,2025/9/18,宇都宮営業部,自動車,ヴェルファイア,E 製造業,148414,820.8,832358,78349,13594,719,719,3475,26144,71600,,8166,12982,8_2,既存先,自動車リース,2,失注,,,銀行,10705.106,60,4.00%0%
950173,2025/11/4,,一般,コイン精米機CAC-50UH-K25,E 製造業,424674.892,25425.38,1502701,456425,22932,22510,19196,5040,44896,48641,,12087,86358,6,既存先,一般リース,2,失注,他社合（レート）,,銀行,24432,12,2.5470%
923743,2025/10/17,宇都宮営業部,一般,新型地盤改良機,D建設業,524325,0,934016,185376,35022,64119,76839,15427,66885,121884,388,2870,7445,4,新規先,一般リース,2,失注,,,ユーザー,33100,,2.80%0%
929579,2025/10/14,宇都宮営業部,一般,防犯カメラ,H 運輸業・郵便業,70157,587.6,1380438,333621,68352,81345,66769,52223,130675,234110,14187,7230,40651,,既存先,一般リース,2,失注,,1,ユーザー,750,60,3.70%
921051,2025/10/15,宇都宮営業部,割賦,惣菜用冷蔵ショーケース,M 宿泊業・飲食サービス業,52344,2862.2,337687,211758,1140,443,-1507,3945,,6374,0,28043,,8_2,既存先,割賦,2,失注,,2,銀行,2310,60,4.57%
918284,2025/4/21,,自動車,ヤリス （アバンギャルドブロンズ）,Rサービス等（他に分類されないもの）,1070934.025,8293.7,1337839,397092,92989,80020,54060,29896,,12893,0,18897,0,5,既存先,自動車リース,1,当社受注,,2,銀行,1409.527,60,3.03%
913608,2025/10/21,宇都宮営業部,一般,防犯カメラシステム,Rサービス業（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,,ユーザー,504,60,2.27%
950552,2025/10/1,,一般,ジェットウォッシャー,p 医療・福祉,27152,3582.6,132680,124644,7732,8829,8747,11002,,11869,13162,6132,0,0,既存先,一般リース,1,当社受注,,,銀行,2500,60,3.70%0%
905974,2025/9/22,宇都宮営業部,割賦,FOROアーム,E 製造業,722022,64692.85,3388788,550641,178971,146130,111839,9513,213039,825282,71973,4659,20335,,既存先,割賦,1,当社受注,,,銀行,14900,84,230%0%
906929,2025/8/7,宇都宮営業部,自動車,ピクシス バンクルーズ,D 建設業,12524.4,4595.7,199054,46210,-10066,4118,4037,,0,10676,0,1778,12635,0,既存先,自動車リース,1,当社受注,,,銀行,1603.245,60,3.11%0%
020905,2025/10/,宇都宮営業部,一般,セブンイレブン宇都宮平松バイパス店 監視カメラ,1卸売業・小売業,16660,2709.1,709504,99827,-109,156,75,,0,4914,-3159,1325,0,0,既存先,一般リース,,当社受注,,,銀行,1650,,4.00%0%
912608,2025/10/2,宇都宮営業部,一般,防犯カメラシステム,Rサービス案（他に分類されないもの）,379979,,11972858,3014881,805012,997707,657997,98294,631006,169873,1297205,121698,223165,2,既存先,一般リース,1,当社受注,,,ユーザー,130.14,60,3.42%
921583,2025/7/1,宇都宮営業部,一般,分析装置,Rサービス案（他に分類されないもの）,3000,18250,545094,530049,-82919,-82044,-83763,30692,0,45095,0,23942,0,0,既存先,一般リース,1,当社受注,,,銀行,15995,60,2.50%
915540,2025/11/1（,宇都宮営業部,自動車,N-WGN L,Rサービス業（他に分類されないもの）,373372,8025.3,737588,620592,14950,6472,10339,17460,0,366,0,8452,0,4,既存先,自動車リース,1,当社受注,,,銀行,1581.70,60,3.80%
950552,2025/10/,宇都宮営業部,一般,クレストベガ 前折れ型,p 医療・福祉,27152,3582.6,132680,124644,7732,8829,8747,11002,,11869,13162,6132,0,0,既存先,一般リース,1,当社受注,,,銀行,2500,84,3.46%
962914,2025/11/2.,宇都宮営業部,一般,カラープリンター,D建設業,4686000,55151.24,2444735,3733568,363085,133567：,1172801,92075,107906,9518,-277081（,56468,45238,4,既存先,一般リース,1,当社受注,,1,ユーザー,251.68,48,3.16%
917132,2025/10/,,自動車,VOLVO,H 運輸業・郵便業,96063,28024.2,615509,30704］,42395,43300,30469,54060,,92073,48599,9984,0,,既存先,自動車リース,1,当社受注,,,銀行,22000,60,3.00%
018792,2025/4/7,,自動車,ヤリス（スーパーホワイト2）,Rサービス業（他に分類されないもの）,1070934.02,8293.7,133783！,397092,92989,80020,54060,29896,0,12893,,18897,0,5,既存先,自動車リース,1,当社受注,,,銀行,1409.52,60,3.03%
075242,2025/7/1,,自動車,スズキエブリイワゴン,1卸売業・小売業,165,0,33143,14223,-2687,-1496,-1102,1420,0,1926,,1660,0,0,新規先,自動車リース,,当社受注,,2,銀行,1888.7,60,3.53%
96094,2025/10/2,宇都宮営業部,一般,POS本体,1卸売業・小売業,10000,0,281551（,443328,119944,125591,86558,26123,,48904,,5375,,,既存先,一般リース,,当社受注,,2,銀行,1254,60,3.23%
913609,2025/10/2,,一般,防犯カメラシステム,Rサービス（他に分類されないも）,379979,0,1197285,301488：,80501,997701,657991,98294,631006,16987：,129720！,121698,22316！,,既存先,一般リース,,当社受注,,1,ユーザー,245,60,2.26%
913608,2025/10/2,,一般,防犯カメラシステム,Rサービス業（他に分類されないもの,379979,0,1197285,301488,80501：,99770,657991,98294,631006,16987：,129720！,121698,22316！,2,既存先,一般リース,1,当社受注,,1,ユーザー,338.6,60,2.37%
93097（,2025/4/,,一般,ノートパソコン他,E 製造業,61643,5868.1,154673,10902！,-16564,-12649,！ -12614|,5483,54180,85916,23352,3216,46826,5,既存先,一般リース,2,失注,,1,ユーザー,7219.94,60,3.00%
02200L,2025/10/2,宇都宮営業部,自動車,エブリワゴン,D建設業,99238,4525.7,219091,44726,104,381,171,3041,644,6387,,3883,0,5,既存先,自動車リース,2,失注,調画方法変更（販売・自己異食）,2,銀行,1858.441,60,
01261,2025/10/2,,一般,防犯カメラシステム,Rサービス業（他に分類されないも）,379979,0,1197285,301488,80501/,99770,657991,98294,63100（,16987,129720！,121692,22316！,2,既存先,一般リース,1,当社受注,,1,ユーザー,379.1,60,2.27%
016475,2025/8/,,自動車,レクサス LBX,D 建設業,16274,4909.6,29127！,38129,694,2007,1598,2764,1261,2021,,6417,18949,8_1,既存先,一般リース,1,当社受注,,,ユーザー,4546.31,60,4.22%
